customerID,tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalCharges_MonthlyCharges_Ratio
3948-XHGNA,24,1,49.55,1210.4,1,1,0,1,0,0,0,0,24.427850655903132
3723-BFBGR,24,1,54.8,1291.3,0,0,1,1,0,0,0,0,23.563868613138688
0565-IYCGT,69,1,78.6,5356.45,1,0,1,1,0,1,1,0,68.14821882951654
5447-WZAFP,53,1,100.3,5200.8,0,0,0,1,1,1,1,0,51.85244267198405
5110-CHOPY,60,0,53.6,3237.05,0,0,0,0,0,1,0,1,60.39272388059702
5445-UTODQ,7,1,81.1,576.65,1,0,0,0,0,0,0,0,7.11035758323058
4425-OWHWB,20,1,19.35,433.75,0,0,1,1,0,1,1,0,22.416020671834623
7892-QVYKW,23,1,85.6,1868.4,0,0,0,0,0,0,0,0,21.82710280373832
9675-ICXCT,72,1,80.8,5728.55,0,0,0,0,0,1,0,1,70.89789603960396
1024-VRZHF,11,1,74.95,825.7,1,0,0,0,0,0,0,0,11.016677785190128
4703-MQYKT,21,1,19.6,390.4,0,0,0,1,1,1,0,1,19.918367346938773
9497-QCMMS,1,1,93.55,93.55,1,0,0,0,0,0,0,0,1.0
5692-ICXLW,31,1,90.7,2845.15,0,0,0,0,0,0,0,0,31.36879823594267
0602-DDUML,57,1,69.75,3894.4,0,0,0,1,1,1,0,1,55.8336917562724
2208-MPXIO,45,1,20.0,886.4,0,1,0,1,0,1,0,1,44.32
1960-UYCNN,10,1,95.25,1021.55,0,0,0,0,0,0,0,0,10.724934383202099
0348-SDKOL,58,1,102.1,5885.4,1,0,1,1,0,0,0,0,57.643486777668954
3190-FZATL,14,1,19.95,268.4,0,0,0,1,1,0,0,0,13.453634085213032
7336-RLLRH,27,1,80.85,2204.35,0,0,0,1,1,1,1,0,27.264687693259123
4373-MAVJG,14,1,90.9,1259.0,1,1,0,1,0,0,0,0,13.85038503850385
8901-HJXTF,12,0,29.2,309.1,1,0,0,1,1,0,0,0,10.585616438356166
7710-JSYOA,69,1,93.3,6398.05,0,1,0,1,0,1,0,1,68.57502679528403
5419-KLXBN,25,1,89.15,2257.75,1,1,0,1,0,0,0,0,25.32529444756029
3424-NMNBO,58,1,108.85,6287.25,1,0,0,0,0,1,1,0,57.76067983463482
9885-MFVSU,35,0,46.35,1662.05,0,0,1,1,0,1,0,1,35.85868392664509
4514-GFCFI,16,1,84.75,1350.15,1,0,0,0,0,0,0,0,15.930973451327434
0607-MVMGC,45,1,78.75,3600.65,0,0,1,1,0,1,1,0,45.72253968253968
3365-SAIGS,17,1,83.55,1329.15,0,0,0,0,0,0,0,0,15.908438061041295
9828-AOQLM,1,1,45.7,45.7,1,0,0,0,0,0,0,0,1.0
8022-BECSI,22,1,19.6,422.5,0,0,0,1,1,1,1,0,21.55612244897959
8000-REIQB,1,1,69.95,69.95,1,0,0,0,0,0,0,0,1.0
9993-LHIEB,67,1,67.85,4627.65,0,0,0,1,1,1,0,1,68.20412675018423
0266-CLZKZ,67,1,105.65,6717.9,0,1,0,1,0,1,0,1,63.58637008991954
7615-ESMYF,2,0,44.6,97.1,1,0,0,0,0,0,0,0,2.1771300448430493
3858-VOBET,23,1,74.95,1710.45,1,0,0,0,0,0,0,0,22.821214142761843
7020-OZKXZ,9,1,75.5,637.4,0,0,1,1,0,0,0,0,8.442384105960265
3977-QCRSL,5,1,20.15,117.95,0,0,0,1,1,0,0,0,5.853598014888338
0017-DINOC,54,0,45.2,2460.55,0,0,1,1,0,1,0,1,54.43694690265487
1447-PJGGA,57,1,95.25,5464.65,1,0,0,0,0,1,0,1,57.37165354330708
8565-CLBZW,24,1,89.85,2165.05,1,0,0,1,1,0,0,0,24.09627156371731
9139-WQQDY,49,1,100.45,4941.8,1,0,0,1,1,1,1,0,49.19661523145844
0224-HJAPT,5,1,47.15,223.15,1,0,0,0,0,0,0,0,4.732767762460234
8086-OVPWV,2,1,80.2,181.1,1,0,0,0,0,0,0,0,2.2581047381546133
9430-FRQOC,4,1,87.1,341.45,1,0,0,1,1,0,0,0,3.920206659012629
7639-OPLNG,70,1,79.25,5731.85,0,1,0,1,0,1,0,1,72.3261829652997
3074-GQWYX,5,1,75.9,357.75,1,1,0,1,0,0,0,0,4.713438735177865
1492-QGCLU,53,1,85.7,4616.1,0,0,0,0,0,0,0,0,53.8634772462077
6845-RGTYS,47,1,98.75,4533.7,1,0,0,0,0,0,0,0,45.910886075949364
7328-OWMOM,31,1,20.1,589.25,0,0,1,1,0,1,1,0,29.315920398009947
4418-LZMSV,13,1,61.8,750.1,0,1,0,1,0,0,0,0,12.137540453074434
5155-AZQPB,28,1,49.9,1410.25,0,0,0,1,1,0,0,0,28.261523046092186
8861-HGGKB,10,1,86.45,830.85,1,0,0,0,0,0,0,0,9.610757663389242
1087-GRUYI,38,1,20.4,743.5,0,1,0,1,0,1,0,1,36.44607843137255
7065-YUNRY,1,1,45.3,45.3,1,0,0,1,1,0,0,0,1.0
7694-VLBWQ,67,1,104.1,7040.85,1,0,0,0,0,1,1,0,67.63544668587897
2546-KZAAT,52,1,75.4,3865.45,0,0,0,1,1,1,1,0,51.26591511936339
0181-RITDD,62,1,108.15,6825.65,0,0,0,1,1,1,0,1,63.112806287563565
5989-PGKJB,16,1,86.25,1340.1,0,0,0,0,0,0,0,0,15.537391304347825
4795-KTRTH,5,1,81.0,371.65,1,0,0,0,0,0,0,0,4.588271604938272
8272-ONJLV,12,1,95.7,1184.0,0,0,0,0,0,1,1,0,12.371995820271682
1488-PBLJN,72,1,116.85,8477.7,0,1,0,1,0,1,0,1,72.55198973042363
0308-GIQJT,71,1,105.75,7382.85,0,1,0,1,0,1,1,0,69.81418439716312
3778-FOAQW,24,1,20.15,456.85,0,0,0,1,1,1,1,0,22.672456575682386
4452-ROHMO,15,1,19.6,331.6,0,0,0,1,1,1,0,1,16.918367346938776
6481-OGDOO,67,1,90.6,6056.15,1,0,1,1,0,1,1,0,66.84492273730685
3090-LETTY,2,1,60.95,134.6,0,1,0,1,0,0,0,0,2.2083675143560293
5349-AZPEW,5,0,25.05,125.5,0,0,0,1,1,0,0,0,5.009980039920159
3753-TSEMP,15,1,88.15,1390.6,1,0,0,0,0,0,0,0,15.77538287010777
8305-VHZBZ,1,1,20.2,20.2,1,0,0,1,1,0,0,0,1.0
9720-JJJOR,41,1,60.3,2511.3,0,1,0,1,0,1,1,0,41.64676616915423
8100-HZZLJ,43,1,63.95,2737.05,0,0,0,0,0,0,0,0,42.79984362783425
8775-ERLNB,1,1,74.3,74.3,0,0,0,0,0,0,0,0,1.0
8309-IEYJD,1,1,70.6,70.6,0,0,0,1,1,0,0,0,1.0
9172-JITSM,26,1,90.8,2361.8,1,0,0,0,0,0,0,0,26.011013215859034
6298-QDFNH,22,1,79.35,1730.35,1,0,0,0,0,0,0,0,21.80655324511657
7398-HPYZQ,71,1,90.55,6404.0,0,1,0,1,0,1,0,1,70.72335726118168
3546-GHEAE,7,1,19.45,165.35,0,0,0,1,1,1,0,1,8.501285347043702
7361-YPXFS,28,1,64.45,1867.6,0,1,0,1,0,0,0,0,28.977501939487972
6557-BZXLQ,16,1,69.65,1043.3,0,0,0,0,0,0,0,0,14.9791816223977
2550-QHZGP,7,1,19.5,128.6,0,0,0,1,1,1,1,0,6.5948717948717945
7519-JTWQH,69,1,110.5,7455.45,0,1,0,1,0,1,0,1,67.47013574660633
2538-OIMXF,1,0,24.7,24.7,0,0,0,1,1,0,0,0,1.0
8543-MSDMF,3,1,77.4,206.15,0,0,0,0,0,0,0,0,2.6634366925064596
9961-JBNMK,21,1,96.8,2030.3,1,1,0,1,0,0,0,0,20.97417355371901
1170-SASML,69,1,85.4,5869.4,0,1,0,1,0,0,0,0,68.72833723653395
4872-JCVCA,71,0,47.6,3377.8,0,1,0,1,0,1,0,1,70.96218487394958
5346-BZCHP,69,1,19.4,1346.2,0,0,0,1,1,1,0,1,69.3917525773196
2038-LLMLM,48,1,103.85,4946.05,0,0,0,0,0,0,0,0,47.626865671641795
6173-ITPWD,47,1,83.35,4065.0,1,1,0,1,0,0,0,0,48.770245950809844
9734-UYXQI,2,1,49.4,106.55,1,0,0,0,0,0,0,0,2.1568825910931175
1216-BGTSP,45,1,108.45,4964.7,0,0,1,1,0,0,0,0,45.77869986168741
4138-NAXED,51,1,81.0,4085.75,0,1,0,1,0,0,0,0,50.44135802469136
2189-UXTKY,22,1,79.2,1742.75,1,0,0,0,0,0,0,0,22.00441919191919
0744-BIKKF,72,1,86.65,6224.8,0,1,0,1,0,1,0,1,71.83843046739757
7483-IQWIB,37,1,92.95,3415.25,0,0,0,0,0,0,0,0,36.74287251210328
5248-KWLAR,71,1,90.35,6325.25,0,0,0,0,0,1,0,1,70.00830105146652
4958-GZWIY,7,1,48.7,340.25,1,0,0,0,0,0,0,0,6.986652977412731
7996-MHXLW,66,1,25.15,1683.6,0,0,1,1,0,1,0,1,66.94234592445328
7833-PKIHD,51,1,76.4,3966.3,0,1,0,1,0,1,1,0,51.91492146596858
7061-OVMIM,30,1,19.55,608.5,0,1,0,1,0,1,1,0,31.125319693094628
5153-RTHKF,34,1,85.35,2896.6,0,0,0,0,0,0,0,0,33.93790275336848
1852-QSWCD,64,1,24.8,1514.85,0,0,0,1,1,1,0,1,61.08266129032258
4832-VRBMR,65,1,103.15,6792.45,0,1,0,1,0,1,1,0,65.85021812893844
9079-LWTFD,47,1,100.75,4669.2,0,0,0,1,1,0,0,0,46.34441687344913
6356-ELRKD,1,1,95.6,95.6,1,0,0,0,0,0,0,0,1.0
8624-GIOUT,49,1,59.75,2934.3,1,0,1,1,0,0,0,0,49.109623430962344
3392-EHMNK,67,1,94.1,6302.8,0,0,1,1,0,1,0,1,66.97980871413391
5986-WWXDV,39,1,19.35,779.2,0,1,0,1,0,1,1,0,40.2687338501292
3061-BCKYI,14,1,19.9,283.75,0,0,0,1,1,0,0,0,14.258793969849247
6179-GJPSO,43,1,108.15,4600.7,1,0,1,1,0,0,0,0,42.539990753582984
7901-TBKJX,56,1,101.05,5594.0,0,0,0,0,0,0,0,0,55.358733300346366
7228-PAQPD,14,1,59.1,772.85,0,0,1,1,0,1,1,0,13.076988155668358
3177-LASXD,1,1,71.35,71.35,1,0,0,0,0,0,0,0,1.0
7746-QYVCO,16,1,55.85,857.8,0,0,0,1,1,1,1,0,15.358997314234555
5804-HYIEZ,70,1,106.05,7554.05,0,0,0,0,0,0,0,0,71.23102310231023
9919-FZDED,72,1,84.1,5981.65,0,0,1,1,0,1,0,1,71.12544589774079
5934-TSSAU,23,1,75.3,1702.9,0,0,1,1,0,0,0,0,22.61487383798141
3486-KHMLI,21,1,24.7,467.15,0,0,0,1,1,0,0,0,18.912955465587043
4897-QSUYC,1,1,20.15,20.15,1,0,0,1,1,0,0,0,1.0
1084-UQCHV,1,1,69.75,69.75,1,1,0,1,0,0,0,0,1.0
8290-YWKHZ,32,1,93.2,2931.0,1,0,0,0,0,0,0,0,31.448497854077253
2955-BJZHG,17,1,80.85,1400.85,1,0,0,0,0,0,0,0,17.3265306122449
3806-DXQOM,4,0,33.65,137.85,1,0,0,0,0,0,0,0,4.096582466567607
6784-XYJAE,36,1,55.8,1941.5,0,0,0,0,0,1,1,0,34.79390681003584
3933-DQPWX,50,0,39.7,1932.75,0,0,1,1,0,1,0,1,48.68387909319899
6661-EIPZC,48,0,29.5,1423.05,0,0,1,1,0,0,0,0,48.23898305084746
8957-THMOA,50,1,20.15,970.85,0,0,1,1,0,1,0,1,48.18114143920596
2251-PYLPB,72,1,79.55,5810.9,0,0,1,1,0,1,0,1,73.04714016341923
5555-RNPGT,10,1,24.8,223.9,0,0,1,1,0,0,0,0,9.028225806451612
1057-FOGLZ,18,1,19.65,391.7,0,0,0,1,1,0,0,0,19.93384223918575
9300-RENDD,1,1,79.95,79.95,1,0,0,0,0,0,0,0,1.0
0761-AETCS,1,1,19.3,19.3,1,0,0,0,0,0,0,0,1.0
8087-LGYHQ,9,1,94.05,811.65,0,0,0,0,0,0,0,0,8.629984051036683
4137-BTIKL,2,1,90.75,174.75,0,0,0,1,1,0,0,0,1.9256198347107438
2190-BCXEC,40,1,78.85,3126.85,0,0,1,1,0,0,0,0,39.65567533291059
6227-FBDXH,69,1,99.5,6841.45,0,1,0,1,0,1,1,0,68.75829145728643
2153-MREFK,37,1,99.2,3754.6,1,0,0,0,0,1,1,0,37.84879032258064
2911-WDXMV,18,1,80.55,1406.65,0,0,1,1,0,0,0,0,17.463066418373682
7206-PQBBZ,11,1,70.2,834.7,0,0,0,0,0,0,0,0,11.890313390313391
3106-ULWFW,8,1,85.2,627.4,1,0,1,1,0,0,0,0,7.363849765258215
0925-VYDLG,3,1,75.25,242.0,1,0,0,0,0,0,0,0,3.215946843853821
4547-FZJWE,55,1,59.45,3157.0,0,0,1,1,0,1,1,0,53.103448275862064
7422-WNBTY,33,1,93.35,3092.0,0,0,0,0,0,0,0,0,33.122656668452066
0842-IWYCP,46,1,44.95,2168.9,0,1,0,1,0,0,0,0,48.25139043381535
3521-HTQTV,34,1,26.1,980.35,0,1,0,1,0,1,0,1,37.56130268199234
3744-ZBHON,3,1,20.2,65.95,0,0,0,0,0,0,0,0,3.2648514851485153
3373-DIUUN,30,1,21.25,711.9,0,0,0,1,1,1,0,1,33.501176470588234
8383-SGHJU,33,1,59.4,1952.8,0,0,0,0,0,1,1,0,32.87542087542088
7607-QKKTJ,45,1,95.0,4368.85,0,0,1,1,0,1,1,0,45.98789473684211
7707-PYBBH,40,1,61.9,2647.1,0,0,0,1,1,0,0,0,42.764135702746366
8984-HPEMB,71,1,118.65,8477.6,0,0,0,0,0,1,0,1,71.4504846186262
4349-GFQHK,1,1,54.35,54.35,1,0,0,0,0,0,0,0,1.0
4139-DETXS,72,0,64.45,4528.0,0,1,0,1,0,1,0,1,70.25601241272304
9779-DPNEJ,22,1,80.15,1790.65,0,0,0,0,0,0,0,0,22.341235184029944
9805-FILKB,46,1,20.2,845.6,0,1,0,1,0,1,1,0,41.86138613861387
5793-YOLJN,55,1,21.0,1210.3,0,0,0,1,1,1,0,1,57.63333333333333
0673-IGUQO,1,1,20.45,20.45,0,0,0,1,1,0,0,0,1.0
4123-FCVCB,12,1,75.85,854.45,0,0,0,1,1,1,1,0,11.264996704021096
8819-IMISP,31,1,80.45,2429.1,0,0,0,0,0,0,0,0,30.19390926041019
7802-EFKNY,5,0,24.95,100.4,1,0,0,0,0,0,0,0,4.024048096192385
8311-UEUAB,67,1,75.5,5229.45,0,0,0,0,0,1,0,1,69.26423841059602
5858-EAFCZ,1,1,44.45,44.45,0,0,0,1,1,0,0,0,1.0
8035-BUYVG,40,0,42.35,1716.45,1,0,0,0,0,1,1,0,40.53010625737898
1163-ONYEY,41,1,74.55,3023.55,0,0,1,1,0,0,0,0,40.55734406438632
9787-XVQIU,1,1,75.3,75.3,1,0,0,0,0,0,0,0,1.0
8945-MUQUF,51,1,94.8,4837.6,1,0,0,0,0,1,1,0,51.02953586497891
5656-MJEFC,42,0,48.15,2032.3,0,0,1,1,0,1,0,1,42.20768431983385
6082-OQFBA,23,1,19.65,436.9,0,0,0,1,1,1,1,0,22.234096692111958
8051-HJRLT,1,1,70.55,70.55,1,0,0,0,0,0,0,0,1.0
8974-OVACP,1,1,20.15,20.15,0,0,0,1,1,0,0,0,1.0
4010-YLMVT,56,1,106.6,5893.95,0,0,1,1,0,0,0,0,55.29033771106942
1379-FRVEB,15,1,91.0,1430.05,0,0,0,0,0,0,0,0,15.714835164835165
8612-GXIDD,12,1,25.4,313.0,0,1,0,1,0,1,0,1,12.322834645669293
6288-CHQJB,54,1,69.95,3871.85,0,1,0,1,0,1,0,1,55.35167977126519
8160-HOWOX,7,1,66.85,458.1,0,0,0,0,0,0,0,0,6.852655198204937
3023-GFLBR,33,1,86.15,2745.7,1,0,1,1,0,0,0,0,31.871154962275096
6648-INWPS,16,1,20.15,341.35,0,0,0,0,0,0,0,0,16.940446650124073
4223-BKEOR,21,1,64.85,1336.8,0,0,0,1,1,1,1,0,20.61372397841172
4079-VTGLK,30,1,74.85,2181.75,0,0,0,0,0,1,0,1,29.148296593186377
1763-WQFUK,3,1,50.5,147.75,0,0,0,1,1,0,0,0,2.9257425742574257
1391-UBDAR,11,1,72.9,818.45,0,0,0,0,0,0,0,0,11.227023319615911
8894-JVDCV,62,1,115.05,7133.45,0,0,1,1,0,1,1,0,62.00304215558453
2023-VQFDL,18,1,19.0,348.8,0,0,0,0,0,0,0,0,18.357894736842105
1345-GKDZZ,6,1,19.55,128.6,0,0,0,1,1,0,0,0,6.578005115089513
2014-MKGMH,46,1,101.1,4674.4,0,0,0,0,0,1,1,0,46.23541048466864
5628-FCGYG,21,1,84.1,1737.45,0,0,0,0,0,0,0,0,20.65933412604043
2560-WBWXF,68,1,24.15,1498.85,0,1,0,1,0,1,0,1,62.064182194616976
0248-IPDFW,1,1,50.1,50.1,0,0,0,0,0,0,0,0,1.0
7978-DKUQH,25,1,74.6,1797.75,0,0,0,0,0,0,0,0,24.0985254691689
4335-UPJSI,24,1,19.75,498.1,0,0,0,1,1,1,0,1,25.22025316455696
0524-IAVZO,30,1,85.0,2624.25,1,0,0,0,0,0,0,0,30.873529411764707
2737-YNGYW,2,1,80.55,184.1,1,0,0,0,0,0,0,0,2.2855369335816262
1784-EZDKJ,51,1,106.8,5498.8,0,1,0,1,0,1,1,0,51.48689138576779
9297-FVVDH,57,1,84.5,4845.4,0,0,0,0,0,1,0,1,57.34201183431952
8007-YYPWD,15,1,25.05,369.1,0,1,0,1,0,1,0,1,14.734530938123752
7101-HRBLJ,72,1,83.7,6096.9,0,1,0,1,0,1,0,1,72.84229390681003
5159-YFPKQ,2,1,75.8,160.75,1,0,0,0,0,0,0,0,2.120712401055409
6635-CPNUN,28,1,96.6,2684.35,0,0,1,1,0,0,0,0,27.788302277432713
4021-RQSNY,29,1,98.5,3004.15,1,0,0,0,0,0,0,0,30.498984771573603
5453-YBTWV,70,1,101.1,6994.8,0,0,1,1,0,1,0,1,69.18694362017804
5039-LZRQT,13,1,20.2,273.25,0,0,0,1,1,1,1,0,13.527227722772277
2931-VUVJN,59,1,94.05,5483.9,0,0,0,0,0,1,1,0,58.30834662413609
9061-TIHDA,13,1,95.25,1233.65,1,0,0,0,0,0,0,0,12.951706036745408
8699-ASUFO,7,1,74.4,527.9,1,0,0,1,1,0,0,0,7.095430107526881
6418-PIQSP,62,1,81.0,4985.9,0,0,0,1,1,1,0,1,61.554320987654314
8220-OCUFY,21,1,60.25,1258.35,0,0,0,0,0,1,1,0,20.885477178423233
3995-WFCSM,2,1,60.85,111.4,0,0,0,0,0,0,0,0,1.8307313064913722
1895-QTKDO,1,1,43.95,43.95,0,0,1,1,0,0,0,0,1.0
2038-OEQZH,4,1,86.05,308.1,0,0,0,0,0,0,0,0,3.58047646717025
1178-PZGAB,19,1,20.25,383.65,0,0,1,1,0,1,1,0,18.94567901234568
7927-AUXBZ,30,1,85.15,2555.9,1,0,0,0,0,0,0,0,30.01644157369348
2626-VEEWG,67,1,19.4,1284.2,0,0,1,1,0,1,0,1,66.1958762886598
2878-RMWXY,72,1,102.65,7550.3,0,0,1,1,0,1,0,1,73.55382367267413
1657-DYMBM,53,1,19.9,1110.05,0,0,1,1,0,1,0,1,55.78140703517588
7311-MQJCH,5,1,19.55,99.6,0,0,0,0,0,1,1,0,5.09462915601023
7375-WMVMT,71,1,95.5,6707.15,0,0,1,1,0,1,0,1,70.23193717277486
1136-XGEQU,50,1,84.15,4164.4,0,0,1,1,0,1,1,0,49.4878193701723
2530-FMFXO,56,1,103.2,5873.75,0,0,0,0,0,1,0,1,56.91618217054263
6844-DZKRF,2,1,50.2,109.25,0,0,1,1,0,0,0,0,2.1762948207171315
4695-WJZUE,2,1,88.55,179.25,1,0,0,0,0,0,0,0,2.024280067758329
7619-ODSGN,24,1,54.75,1338.15,1,0,0,0,0,0,0,0,24.44109589041096
5970-GHJAW,46,1,19.95,862.4,0,0,1,1,0,1,0,1,43.228070175438596
8879-XUAHX,71,1,116.25,8564.75,0,0,0,0,0,1,0,1,73.6752688172043
3689-MOZGR,29,0,31.2,926.2,0,0,0,0,0,0,0,0,29.685897435897438
4195-PNGZS,69,1,24.45,1718.2,0,1,0,1,0,1,0,1,70.27402862985686
5003-XZWWO,71,1,84.2,5956.85,0,0,1,1,0,1,0,1,70.74643705463183
3988-RQIXO,1,1,91.3,91.3,1,0,0,0,0,0,0,0,1.0
7622-FWGEW,56,1,85.65,4824.45,0,1,0,1,0,1,0,1,56.32749562171628
6922-NCEDI,56,1,21.2,1238.65,0,0,0,1,1,1,1,0,58.426886792452834
2514-GINMM,1,1,79.5,79.5,1,0,0,0,0,0,0,0,1.0
9891-NQDBD,28,1,25.55,672.2,0,0,0,1,1,1,1,0,26.309197651663407
6131-IUNXN,19,1,20.2,382.2,0,0,0,1,1,0,0,0,18.92079207920792
8548-AWOFC,66,1,63.85,4264.6,0,0,0,0,0,0,0,0,66.79091620986688
9798-DRYDS,17,1,61.95,1070.7,0,0,0,1,1,1,1,0,17.283292978208234
8532-UEFWH,52,1,25.75,1345.85,0,0,0,1,1,1,0,1,52.266019417475725
6296-DDOOR,19,1,58.2,1045.25,0,0,0,0,0,1,1,0,17.959621993127147
7951-VRDVK,36,1,85.85,3003.55,0,1,0,1,0,1,1,0,34.986022131624935
5931-FLJJF,7,1,70.1,467.55,1,0,0,1,1,0,0,0,6.669757489300999
4815-YOSUK,72,1,104.9,7537.5,0,0,1,1,0,1,1,0,71.85414680648236
2659-VXMWZ,67,1,111.3,7482.1,1,0,0,0,0,1,1,0,67.22461814914645
0380-NEAVX,34,1,99.85,3343.15,0,0,0,0,0,1,1,0,33.481722583875815
3207-OYBWH,57,1,95.25,5427.05,1,1,0,1,0,0,0,0,56.97690288713911
4285-GYRQC,7,1,86.25,587.1,1,0,0,0,0,0,0,0,6.806956521739131
7216-EWTRS,1,1,100.8,100.8,1,0,0,0,0,0,0,0,1.0
4365-MSDYN,8,1,19.55,161.15,0,1,0,1,0,0,0,0,8.242966751918159
7036-TYDEC,69,1,104.0,7028.5,0,0,0,0,0,1,0,1,67.58173076923077
5802-ADBRC,50,1,104.4,5232.9,0,0,0,1,1,1,1,0,50.1235632183908
8076-FEZKJ,10,1,19.5,225.85,0,0,0,1,1,1,1,0,11.582051282051282
5197-YPYBZ,12,1,25.25,274.7,0,0,1,1,0,1,0,1,10.879207920792078
8337-MSSXB,14,1,86.3,1180.95,1,0,0,0,0,0,0,0,13.684241019698726
4312-GVYNH,70,0,49.85,3370.2,0,1,0,1,0,1,0,1,67.60682046138415
8495-LJDFO,64,1,108.95,7111.3,0,1,0,1,0,0,0,0,65.27122533272143
0839-JTCUD,66,1,89.9,5958.85,0,0,1,1,0,1,0,1,66.28309232480534
5494-WOZRZ,71,1,82.0,5999.85,0,0,1,1,0,1,0,1,73.1689024390244
1302-UHBDD,20,1,89.95,1648.45,0,0,0,0,0,0,0,0,18.326292384658142
2234-EOFPT,72,1,79.35,5753.25,0,1,0,1,0,1,0,1,72.50472589792061
8619-IJNDK,71,1,64.05,4492.9,0,0,1,1,0,1,0,1,70.14676034348165
8378-LKJAF,38,1,101.15,3956.7,0,0,1,1,0,0,0,0,39.11715274345032
8182-BJDSI,28,1,89.95,2625.55,1,0,0,0,0,0,0,0,29.18899388549194
2528-HFYZX,17,1,76.45,1233.4,1,0,0,0,0,0,0,0,16.133420536298235
1153-GNOLC,33,0,39.1,1309.0,0,0,0,0,0,1,1,0,33.47826086956522
3298-QEICA,23,0,34.6,813.45,0,0,0,1,1,1,0,1,23.510115606936417
0788-DXBFY,58,1,19.55,1108.8,0,0,0,0,0,1,1,0,56.71611253196931
3597-YASZG,70,1,104.45,7349.35,0,1,0,1,0,1,0,1,70.36237434179033
3496-LFSZU,4,1,70.5,294.2,0,0,0,0,0,0,0,0,4.173049645390071
5242-UOWHD,45,1,20.35,929.2,0,0,0,1,1,1,0,1,45.66093366093366
2482-CZGBB,10,1,70.0,740.0,1,0,0,0,0,0,0,0,10.571428571428571
6479-SZPLM,36,1,19.45,754.5,0,0,1,1,0,1,0,1,38.79177377892031
8097-VBQTZ,54,1,69.9,3883.3,0,0,0,1,1,0,0,0,55.55507868383405
4500-HKANN,23,1,59.7,1414.2,0,0,0,1,1,1,0,1,23.688442211055275
9917-KWRBE,41,1,78.35,3211.2,0,0,1,1,0,1,1,0,40.98532227185705
3420-ZDBMA,5,1,71.45,371.6,0,0,0,1,1,0,0,0,5.200839748075578
2212-LYASK,27,0,45.85,1246.4,0,0,1,1,0,1,1,0,27.184296619411125
1393-IMKZG,1,1,95.85,95.85,0,0,0,0,0,0,0,0,1.0
8069-RHUXK,67,0,35.7,2545.7,0,0,1,1,0,1,0,1,71.30812324929971
3398-GCPMU,72,1,89.55,6448.85,0,0,1,1,0,1,0,1,72.0139586823004
2908-WGAXL,56,1,24.95,1468.9,0,0,1,1,0,1,0,1,58.873747494989985
3378-AJRAO,44,1,24.85,1013.6,0,0,0,0,0,1,1,0,40.78873239436619
1013-QCWAM,66,1,100.8,6690.75,0,0,0,0,0,0,0,0,66.3764880952381
0866-QLSIR,34,1,64.4,2088.75,1,0,0,1,1,1,1,0,32.43400621118012
6050-FFXES,69,1,105.35,7240.65,0,1,0,1,0,1,0,1,68.72947318462269
7181-BQYBV,1,1,102.45,102.45,1,0,0,0,0,0,0,0,1.0
0362-RAOQO,40,1,19.65,830.25,0,0,1,1,0,1,0,1,42.25190839694657
9554-DFKIC,30,1,54.45,1588.7,0,1,0,1,0,0,0,0,29.177226813590448
5527-ACHSO,11,1,70.5,829.3,0,0,0,1,1,0,0,0,11.763120567375886
0829-DDVLK,15,1,20.1,302.45,0,0,1,1,0,1,1,0,15.047263681592039
1399-UBQIU,11,1,69.35,712.25,0,0,0,0,0,0,0,0,10.270367700072098
1813-JLKWR,64,1,19.8,1336.65,0,1,0,1,0,1,1,0,67.50757575757576
0336-PIKEI,72,1,74.4,5360.75,0,1,0,1,0,1,0,1,72.05309139784946
7322-OCWHC,72,1,93.05,6735.05,0,1,0,1,0,1,0,1,72.38097796883396
9537-VHDTA,1,1,51.2,51.2,0,0,0,1,1,0,0,0,1.0
4957-TIALW,15,1,65.6,1010.0,0,0,1,1,0,1,1,0,15.396341463414636
2054-PJOCK,60,1,80.55,4847.05,0,0,1,1,0,1,1,0,60.17442582247052
9150-HEPMB,56,1,52.7,3019.7,0,0,0,1,1,1,1,0,57.29981024667931
9030-QGZNL,8,1,20.85,161.65,0,0,0,1,1,1,0,1,7.752997601918465
6204-IEUXJ,3,1,80.1,217.55,1,0,1,1,0,0,0,0,2.7159800249687893
3126-WQMGH,49,1,52.15,2583.75,0,0,1,1,0,0,0,0,49.54458293384468
4529-CKBCL,2,1,80.2,146.05,1,0,0,0,0,0,0,0,1.821072319201995
2506-CLAKW,6,1,98.15,567.45,1,1,0,1,0,0,0,0,5.781456953642384
7176-WRTNX,70,1,114.95,7711.25,0,1,0,1,0,1,0,1,67.08351457155285
1583-IHQZE,12,1,112.95,1384.75,1,0,0,1,1,0,0,0,12.259849490925188
5732-IKGQH,52,1,104.45,5481.25,0,1,0,1,0,1,1,0,52.47726184777405
9239-GZHZE,72,1,113.65,8124.2,0,0,1,1,0,1,0,1,71.4843818741751
7205-BAIAD,40,1,20.6,827.3,0,1,0,1,0,1,0,1,40.16019417475728
0151-ONTOV,1,1,70.9,70.9,1,0,0,1,1,0,0,0,1.0
4140-MUHUG,3,1,86.85,220.95,1,0,0,0,0,0,0,0,2.5440414507772022
