customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_Tenure_Ratio
7989-AWGEH,49.0,0,0,3,39.2,1838.15,0,37.51326530612245
4373-VVHQL,1.0,1,0,3,44.75,44.75,0,44.75
4559-UWIHT,14.0,1,0,3,82.65,1185.0,0,84.64285714285714
7268-IGMFD,18.0,1,0,1,93.9,1743.9,0,96.88333333333334
1846-XWOQN,1.0,1,0,3,70.15,70.15,1,70.15
0235-KGSLC,1.0,1,0,0,85.55,85.55,1,85.55
6650-BWFRT,72.0,1,2,0,117.15,8529.5,0,118.46527777777777
9570-KYEUA,64.0,1,2,0,99.25,6549.45,0,102.33515625
6993-YGFJV,69.0,1,2,1,112.55,7806.5,0,113.1376811594203
2712-SYWAY,1.0,1,0,3,25.7,25.7,0,25.7
0730-BGQGF,71.0,1,2,0,90.3,6287.3,0,88.55352112676057
5498-IBWPI,66.0,1,1,0,49.4,3251.85,0,49.27045454545454
9101-NTIXF,2.0,1,0,2,19.4,50.6,0,25.3
0013-SMEOE,71.0,1,2,1,109.7,7904.25,0,111.3274647887324
9314-QDMDW,11.0,1,1,3,61.25,729.95,0,66.35909090909091
9308-ANMVE,47.0,1,0,3,55.3,2654.05,0,56.469148936170214
2884-GBPFB,35.0,1,0,3,70.3,2416.55,1,69.04428571428572
3757-NJYBX,32.0,1,0,1,106.35,3520.75,1,110.0234375
3413-DHLPB,60.0,1,0,1,103.75,5969.95,0,99.49916666666667
7649-PHJVR,11.0,1,1,2,19.5,226.8,0,20.61818181818182
6114-TCFID,29.0,0,1,0,39.5,1082.75,0,37.33620689655172
3787-TRIAL,21.0,0,0,3,26.05,565.75,0,26.94047619047619
2573-GYRUU,48.0,1,0,0,91.05,4370.75,0,91.05729166666667
5156-UMKOW,3.0,0,0,2,29.65,90.05,0,30.016666666666666
1247-QBVSH,43.0,1,0,2,50.2,2169.4,0,50.45116279069768
6734-GMPVK,5.0,1,0,3,105.3,550.6,0,110.12
9822-OAOVB,1.0,1,0,3,55.45,55.45,0,55.45
6161-ERDGD,71.0,1,1,3,85.45,6300.85,0,88.7443661971831
1226-JZNKR,8.0,1,1,3,19.8,160.05,0,20.00625
7318-EIVKO,8.0,1,0,3,59.25,436.6,0,54.575
3771-PZOBW,20.0,1,0,0,90.7,1781.35,0,89.0675
5136-KCKGI,33.0,1,1,2,103.7,3467.0,1,105.06060606060606
8231-BSWXX,71.0,1,1,0,79.05,5552.5,0,78.20422535211267
6486-LHTMA,31.0,1,1,3,90.7,2835.5,0,91.46774193548387
4083-BFNYK,38.0,1,1,0,95.0,3591.25,0,94.50657894736842
3722-WPXTK,1.0,1,0,3,88.35,88.35,1,88.35
7389-KBFIT,2.0,0,0,2,30.25,63.75,0,31.875
7176-WIONM,12.0,0,0,1,49.85,617.15,0,51.42916666666667
5141-ZUVBH,9.0,1,0,1,93.0,870.25,0,96.69444444444444
1089-HDMKP,11.0,1,0,3,54.55,601.25,0,54.65909090909091
7623-HKYRK,6.0,1,0,2,19.7,111.65,0,18.608333333333334
0310-SUCIN,71.0,1,1,1,84.8,6046.1,0,85.15633802816902
5197-PYEPU,42.0,1,1,0,94.45,3923.8,0,93.42380952380952
2929-ERCFZ,8.0,1,0,3,94.2,777.3,1,97.1625
7548-SEPYI,5.0,1,0,3,96.25,512.45,1,102.49000000000001
8835-VSDSE,2.0,1,0,3,70.7,141.45,1,70.725
6619-RPLQZ,45.0,1,2,2,20.85,892.15,0,19.825555555555557
3275-RHRNE,28.0,0,1,0,60.0,1682.05,0,60.073214285714286
3503-TYDAY,43.0,1,0,3,80.45,3398.9,0,79.04418604651163
6901-GOGZG,60.0,1,2,3,84.95,4984.85,0,83.08083333333335
1623-NLDOT,42.0,0,1,2,33.55,1445.3,1,34.41190476190476
7021-XSNYE,7.0,0,2,0,49.65,305.55,0,43.65
9621-OUPYD,25.0,1,1,1,20.2,507.9,0,20.316
9898-KZQDZ,40.0,1,0,0,94.55,3640.45,1,91.01124999999999
8982-NHAVY,27.0,1,1,1,100.5,2673.45,0,99.01666666666667
4307-KWMXE,10.0,0,0,3,35.75,389.8,0,38.980000000000004
0141-YEAYS,27.0,1,0,1,86.45,2401.05,0,88.92777777777779
2450-ZKEED,11.0,1,1,1,53.8,651.55,0,59.23181818181818
3694-DELSO,4.0,0,0,0,38.55,156.1,0,39.025
3893-JRNFS,68.0,0,0,1,39.9,2796.35,0,41.12279411764706
9603-OAIHC,1.0,1,0,3,70.05,70.05,0,70.05
1133-KXCGE,18.0,1,1,2,20.1,407.05,0,22.61388888888889
5236-PERKL,57.0,1,2,1,112.95,6465.0,1,113.42105263157895
0142-GVYSN,26.0,1,0,3,20.3,511.25,0,19.66346153846154
1049-FYSYG,17.0,0,0,0,35.65,646.05,0,38.002941176470586
7854-FOKSF,1.0,0,0,3,35.9,35.9,1,35.9
2519-FAKOD,38.0,1,0,1,99.25,3777.15,1,99.39868421052631
8406-LNMHF,59.0,1,1,0,82.95,4903.15,0,83.1042372881356
1821-BUCWY,30.0,1,2,2,55.65,1653.85,0,55.12833333333333
8263-JQAIK,2.0,0,0,2,24.45,47.5,1,23.75
0023-UYUPN,50.0,1,1,3,25.2,1306.3,0,26.125999999999998
8314-DPQHL,9.0,0,1,2,50.8,463.6,0,51.51111111111111
1465-WCZVT,3.0,1,0,2,19.65,60.65,0,20.216666666666665
9481-SFCQY,14.0,1,0,0,59.8,824.85,0,58.917857142857144
6360-SVNWV,31.0,1,0,0,73.55,2094.65,0,67.56935483870969
0567-GGCAC,7.0,1,0,3,61.4,438.9,0,62.699999999999996
7089-IVVAZ,8.0,1,0,1,103.35,847.3,1,105.9125
8884-MRNSU,17.0,1,1,1,19.9,329.75,0,19.397058823529413
2171-UDMFD,32.0,1,0,0,19.45,674.55,0,21.0796875
9050-IKDZA,2.0,1,0,2,81.5,162.55,0,81.275
2205-YMZZJ,7.0,1,0,3,84.8,546.95,1,78.13571428571429
9802-CAQUT,72.0,1,2,0,109.55,7887.25,0,109.54513888888889
1254-IZEYF,31.0,1,0,3,99.95,3186.65,1,102.79516129032258
0187-WZNAB,27.0,1,0,2,74.4,1972.35,0,73.05
9492-TOKRI,18.0,1,0,0,90.0,1527.35,1,84.85277777777777
1475-VWVDO,7.0,1,0,3,74.9,490.55,0,70.07857142857144
9221-OTIVJ,14.0,1,0,3,104.85,1531.4,1,109.38571428571429
1357-MVDOZ,11.0,1,0,1,59.65,683.25,0,62.11363636363637
7602-MVRMB,72.0,1,2,1,110.45,8058.85,0,111.92847222222223
3325-FUYCG,28.0,1,1,3,106.1,2847.4,1,101.69285714285715
5908-QMGOE,15.0,1,0,0,74.2,1133.9,1,75.59333333333333
1197-BVMVG,4.0,1,0,3,74.45,294.45,0,73.6125
5406-KGRMX,71.0,1,2,3,24.55,1719.15,0,24.213380281690142
8481-YYXWG,5.0,1,0,3,89.35,461.7,1,92.34
5968-HYJRZ,47.0,1,2,2,24.55,1160.45,0,24.690425531914894
5198-EFNBM,57.0,1,1,3,90.65,5199.8,0,91.22456140350877
7516-GMHUV,50.0,1,2,0,105.05,5163.3,0,103.266
7140-ADSMJ,8.0,1,0,0,20.45,162.3,0,20.2875
2230-XTUWL,48.0,1,2,2,19.55,883.35,0,18.403125
7706-YLMQA,70.0,1,1,1,19.7,1341.5,0,19.164285714285715
2585-KTFRE,1.0,1,0,1,70.45,70.45,0,70.45
7994-UYIVZ,8.0,1,0,1,85.65,659.45,0,82.43125
2609-IAICY,1.0,1,0,3,77.15,77.15,1,77.15
1740-CSDJP,1.0,0,0,1,35.25,35.25,1,35.25
7717-BICXI,60.0,1,2,2,20.55,1205.05,0,20.084166666666665
6559-RAKOZ,49.0,1,1,3,97.95,4917.9,0,100.36530612244897
2636-OHFMN,4.0,0,0,3,48.55,201.0,1,50.25
4716-MRVEN,29.0,1,1,2,20.0,599.3,0,20.66551724137931
2143-LJULT,67.0,1,2,0,25.25,1733.15,0,25.867910447761194
1323-OOEPC,53.0,1,0,0,98.4,5149.5,1,97.16037735849056
3200-MNQTF,67.0,1,2,0,70.9,4677.1,0,69.80746268656716
6164-HXUGH,6.0,1,0,2,19.85,119.3,0,19.883333333333333
5630-IXDXV,47.0,1,0,3,106.35,4849.1,0,103.17234042553193
0320-DWVTU,53.0,1,2,2,99.5,5424.25,0,102.34433962264151
9135-MGVPY,69.0,1,2,2,84.7,5878.9,0,85.20144927536231
1212-GLHMD,3.0,1,0,2,86.05,244.85,0,81.61666666666666
7878-JGDKK,4.0,1,0,2,44.55,220.75,0,55.1875
1088-AUUZZ,56.0,1,2,0,75.85,4261.2,0,76.09285714285714
0397-GZBBC,59.0,1,0,1,93.85,5574.75,1,94.48728813559322
6614-YWYSC,61.0,1,2,1,25.0,1501.75,0,24.618852459016395
9588-OZDMQ,2.0,1,0,3,45.0,89.75,0,44.875
7641-EUYET,46.0,1,0,3,100.7,4541.2,1,98.72173913043478
6476-EPYZR,12.0,1,0,2,20.5,255.5,0,21.291666666666668
9921-ZVRHG,14.0,1,0,3,80.45,1072.0,1,76.57142857142857
1174-FGIFN,28.0,1,1,3,90.45,2509.25,0,89.61607142857143
6620-HVDUJ,24.0,1,0,1,60.45,1440.75,0,60.03125
4701-MLJPN,31.0,1,0,3,55.25,1715.65,1,55.343548387096774
1032-MAELW,68.0,1,1,3,78.45,5333.35,0,78.43161764705883
7641-TQFHN,39.0,1,2,2,100.55,3895.35,0,99.88076923076923
1552-TKMXS,42.0,1,0,0,20.35,869.9,0,20.711904761904762
9206-GVPEQ,13.0,0,0,3,54.45,706.85,1,54.37307692307692
8622-ZLFKO,6.0,1,0,3,90.75,512.25,0,85.375
1596-BBVTG,35.0,1,0,0,75.35,2636.05,1,75.3157142857143
6188-UXBBR,38.0,1,1,0,20.25,814.75,0,21.44078947368421
2333-KWEWW,18.0,1,2,0,20.05,388.6,0,21.58888888888889
5702-SKUOB,4.0,1,0,2,19.6,93.45,0,23.3625
1134-YWTYF,27.0,1,0,3,53.8,1389.85,0,51.47592592592592
6061-GWWAV,41.0,1,1,2,70.2,2894.55,0,70.59878048780489
0679-TDGAK,50.0,1,1,3,75.5,4025.6,0,80.512
6585-WCEWR,72.0,1,2,3,20.35,1354.4,0,18.811111111111114
9067-YGSCA,70.0,1,1,0,26.05,1856.4,0,26.52
9067-SQTNS,44.0,1,1,1,20.6,926.0,0,21.045454545454547
8433-WXGNA,2.0,1,0,3,75.7,189.2,1,94.6
1776-SPBWV,34.0,1,1,1,20.1,682.1,0,20.061764705882354
8735-SDUFN,72.0,1,2,1,24.3,1778.7,0,24.704166666666666
9668-PUGNU,71.0,1,2,3,24.5,1816.2,0,25.580281690140847
9405-GPBBG,64.0,1,2,0,110.5,7069.25,0,110.45703125
1926-QUZNN,72.0,1,2,1,25.25,1841.2,0,25.572222222222223
3707-GNWHM,1.0,1,0,2,74.25,74.25,1,74.25
7016-NVRIC,29.0,1,1,1,90.1,2656.7,0,91.6103448275862
5829-NVSQN,23.0,1,1,1,68.75,1689.45,0,73.45434782608696
9565-AXSMR,52.0,1,2,2,19.2,1054.75,0,20.283653846153847
8922-LIEGH,25.0,1,0,3,89.7,2187.55,1,87.50200000000001
8869-LIHMK,64.0,1,2,1,115.1,7334.05,0,114.59453125
8245-UMPYT,16.0,1,0,3,96.4,1581.2,1,98.825
5186-SAMNZ,1.0,1,0,1,69.5,69.5,1,69.5
0447-RXSGD,24.0,1,0,1,99.65,2404.85,0,100.20208333333333
4927-WWOOZ,2.0,1,0,3,91.45,171.45,0,85.725
5788-YPOEG,34.0,1,2,2,84.75,2839.45,0,83.51323529411764
5373-SFODM,36.0,1,0,0,85.25,3132.75,1,87.02083333333333
0661-KBKPA,53.0,1,1,2,78.75,3942.45,0,74.38584905660377
9081-WWXKP,47.0,1,2,0,20.25,873.4,0,18.582978723404256
0784-ZQJZX,72.0,1,2,0,19.9,1529.65,0,21.24513888888889
3133-PZNSR,72.0,1,2,0,97.75,6991.6,0,97.10555555555555
5766-ZJYBB,1.0,1,0,2,19.4,19.4,1,19.4
8931-GJJIQ,9.0,1,0,3,83.3,803.3,1,89.25555555555555
4277-PVRAN,8.0,1,0,1,80.1,679.3,1,84.9125
0022-TCJCI,45.0,1,1,0,62.7,2791.5,1,62.03333333333333
0722-SVSFK,7.0,1,0,3,100.4,715.0,0,102.14285714285714
3612-YVGSJ,71.0,1,2,0,24.45,1681.6,0,23.68450704225352
9825-YCXWZ,41.0,1,1,1,101.1,4016.2,0,97.9560975609756
5397-NSKQG,67.0,0,2,0,50.9,3281.65,0,48.97985074626866
8565-HBFNN,69.0,1,1,0,107.2,7317.1,0,106.0449275362319
2000-DHJUY,70.0,1,2,1,92.2,6474.45,0,92.49214285714285
0203-HHYIJ,25.0,1,1,1,25.3,676.35,1,27.054000000000002
8670-ERCJH,72.0,1,2,1,113.4,8164.1,0,113.39027777777778
7758-UJWYS,34.0,0,2,3,40.55,1325.85,0,38.995588235294115
2050-ONYDQ,65.0,1,2,0,26.0,1654.85,0,25.459230769230768
7055-JCGNI,70.0,1,2,0,111.95,7795.95,0,111.37071428571429
0739-UUAJR,72.0,0,2,0,53.8,3952.45,0,54.89513888888889
4826-DXMUP,35.0,1,1,2,72.1,2495.15,0,71.29
0952-KMEEH,13.0,1,0,2,98.15,1230.25,1,94.63461538461539
7285-KLOTR,12.0,1,1,3,78.85,876.75,0,73.0625
0654-PQKDW,62.0,1,1,1,70.75,4263.45,0,68.76532258064516
7175-NTIXE,25.0,1,0,0,76.15,1992.95,0,79.718
7963-SHNDT,52.0,0,2,2,39.1,1982.1,0,38.11730769230769
9796-BPKIW,8.0,1,0,0,69.95,562.7,0,70.3375
0188-GWFLE,2.0,1,0,2,20.05,33.7,0,16.85
8129-GMVGI,56.0,1,2,2,20.05,1090.1,0,19.46607142857143
2882-DDZPG,12.0,1,0,1,19.45,227.45,0,18.954166666666666
3547-LQRIK,47.0,1,1,3,26.9,1250.85,0,26.613829787234042
9137-NOQKA,2.0,1,0,3,19.2,37.2,0,18.6
5843-TTHGI,18.0,1,0,2,50.0,892.7,0,49.59444444444445
1849-RJYIG,8.0,1,0,3,60.0,487.75,0,60.96875
8868-GAGIO,45.0,1,0,2,84.55,3713.95,0,82.53222222222222
4061-UKJWL,3.0,1,0,2,45.45,141.7,0,47.23333333333333
5380-XPJNZ,38.0,1,1,2,20.05,678.2,0,17.847368421052632
8263-QMNTJ,72.0,1,2,3,115.55,8425.3,0,117.01805555555555
8178-EYZUO,46.0,1,0,3,93.7,4154.8,1,90.32173913043479
3230-JCNZS,71.0,1,2,0,99.0,7061.65,0,99.45985915492957
0277-ORXQS,66.0,0,2,1,50.55,3364.55,0,50.97803030303031
5130-IEKQT,25.0,1,0,2,105.95,2655.25,1,106.21
3230-WYKIR,18.0,1,1,0,82.0,1425.45,1,79.19166666666666
7996-BPXHY,13.0,1,2,1,25.0,332.5,0,25.576923076923077
3227-WLKLI,65.0,1,2,1,91.55,5963.95,0,91.75307692307692
0407-BDJKB,60.0,1,0,3,95.75,5742.9,1,95.71499999999999
2266-FUBDZ,15.0,1,2,2,19.35,278.85,0,18.59
8237-ULIXL,72.0,1,2,0,24.85,1871.85,0,25.997916666666665
9600-UDOPK,30.0,1,0,0,94.05,2866.45,1,95.54833333333333
8216-AZUUZ,42.0,1,2,3,100.4,4303.65,0,102.46785714285713
9153-BTBVV,71.0,1,2,1,25.0,1753.0,0,24.690140845070424
4074-SJFFA,1.0,1,0,2,54.75,54.75,1,54.75
3269-ATYWD,39.0,1,0,1,95.65,3759.05,1,96.38589743589743
5186-PEIZU,35.0,1,0,1,19.25,617.65,0,17.647142857142857
1074-AMIOH,53.0,1,0,1,108.25,5935.1,0,111.98301886792453
4910-GMJOT,1.0,1,0,3,94.6,94.6,1,94.6
0354-WYROK,31.0,1,0,3,98.9,2911.3,1,93.91290322580646
4361-FEBGN,48.0,1,2,0,20.15,982.95,0,20.478125000000002
7748-UMTRK,30.0,1,0,3,101.3,2974.5,0,99.15
0380-ZCSBI,10.0,1,0,0,20.0,198.7,0,19.869999999999997
7145-FEJWU,12.0,1,0,3,105.3,1275.65,0,106.30416666666667
6463-MVYRY,57.0,1,2,1,69.85,4003.0,0,70.2280701754386
3969-JQABI,58.0,1,0,0,65.25,3791.6,0,65.37241379310345
9624-EGDEQ,37.0,1,2,2,19.8,813.3,0,21.98108108108108
1051-EQPZR,44.0,1,0,2,19.6,780.25,0,17.732954545454547
5849-ASHZJ,27.0,1,1,0,20.05,552.9,0,20.477777777777778
5780-INQIK,8.0,1,0,3,49.4,408.25,0,51.03125
7576-OYWBN,3.0,1,0,3,76.05,231.8,1,77.26666666666667
4526-ZJJTM,25.0,1,0,1,88.4,2191.15,0,87.646
8384-FZBJK,57.0,1,0,3,100.6,5611.7,0,98.45087719298245
3750-RNQKR,12.0,1,0,2,19.45,246.25,0,20.520833333333332
0962-CQPWQ,62.0,1,2,1,20.3,1296.15,0,20.905645161290323
3096-YXENJ,65.0,1,2,1,107.65,7082.85,0,108.96692307692308
1265-BCFEO,71.0,1,2,1,80.45,5662.25,0,79.75
5837-LXSDN,21.0,1,1,0,58.85,1215.45,0,57.87857142857143
5945-AZYHT,71.0,1,1,3,109.6,7854.15,0,110.6218309859155
8325-QRPZR,7.0,1,0,3,75.15,525.0,0,75.0
6384-VMJHP,72.0,1,2,0,73.0,5265.2,0,73.12777777777778
2262-SLNVK,1.0,1,0,3,70.1,70.1,0,70.1
7730-CLDSV,72.0,1,2,1,98.65,7129.45,0,99.02013888888888
1135-HIORI,64.0,1,1,3,111.45,7266.95,0,113.54609375
0164-APGRB,72.0,1,2,3,114.9,8496.7,0,118.00972222222224
6481-ESCNL,29.0,1,0,1,100.55,2878.75,0,99.26724137931035
1790-NESIO,13.0,1,2,2,20.4,261.3,0,20.1
1550-EENBN,31.0,1,0,3,104.35,3205.6,0,103.40645161290323
5539-TMZLF,1.0,1,0,3,69.75,69.75,1,69.75
4323-SADQS,7.0,0,0,3,34.5,279.25,1,39.892857142857146
4446-BZKHU,61.0,1,0,3,105.55,6281.45,1,102.97459016393442
5202-IVJNU,39.0,0,0,0,30.1,1131.3,1,29.007692307692306
5976-JCJRH,10.0,1,0,3,70.3,738.2,1,73.82000000000001
8198-RKSZG,14.0,1,0,0,80.45,1137.05,0,81.21785714285714
0137-OCGAB,1.0,1,0,2,80.2,80.2,1,80.2
3351-NQLDI,67.0,1,1,0,94.35,6341.45,1,94.64850746268657
9297-EONCV,72.0,1,2,1,91.35,6697.2,0,93.01666666666667
7593-JNWRU,6.0,1,0,1,44.6,260.8,1,43.46666666666667
4588-YBNIB,1.0,1,0,2,19.6,19.6,1,19.6
1069-QJOEE,25.0,1,1,3,19.9,505.45,0,20.218
3336-JORSO,33.0,1,0,3,110.45,3655.45,1,110.77121212121212
7799-DSEWS,18.0,1,0,3,68.35,1299.8,0,72.21111111111111
8766-PAFNE,71.0,1,2,0,79.1,5564.85,0,78.3781690140845
5315-CKEQK,28.0,1,1,3,51.0,1381.8,0,49.35
3130-ICDUP,2.0,1,0,0,80.55,188.1,0,94.05
0820-FNRNX,17.0,1,0,2,66.7,1077.05,0,63.35588235294117
0880-FVFWF,56.0,1,0,3,86.4,4922.4,0,87.89999999999999
4611-ANLQC,60.0,0,1,3,50.05,2911.5,0,48.525
4213-HKBJO,33.0,1,2,0,25.7,826.1,0,25.033333333333335
2792-LSHWX,1.0,1,0,2,83.4,83.4,0,83.4
5028-GZLDO,2.0,1,0,0,70.7,140.7,1,70.35
0014-BMAQU,63.0,1,2,0,84.65,5377.8,0,85.36190476190477
6861-XWTWQ,7.0,1,0,3,99.25,665.45,1,95.06428571428572
9018-PCIOK,55.0,1,2,2,64.75,3617.1,0,65.76545454545455
4837-QUSFT,65.0,1,1,1,100.15,6643.5,0,102.20769230769231
6877-TJMBR,1.0,1,0,3,84.8,84.8,1,84.8
9953-ZMKSM,63.0,1,2,2,25.25,1559.3,0,24.75079365079365
0907-HQNTS,70.0,1,2,0,113.0,7987.6,0,114.10857142857144
7665-NKLAV,36.0,0,2,0,40.65,1547.35,0,42.981944444444444
6769-DCQLI,52.0,1,1,1,105.0,5426.85,1,104.36250000000001
2433-KMEAS,22.0,1,0,3,54.45,1127.35,1,51.24318181818182
4391-LNRXK,22.0,1,0,1,94.95,2142.8,0,97.4
8250-ZNGGW,5.0,1,0,0,59.9,287.85,0,57.57000000000001
2195-ZRVAX,47.0,1,0,3,85.3,4045.65,1,86.07765957446809
3550-SAHFP,33.0,1,0,3,83.35,2757.85,1,83.57121212121211
2011-TRQYE,18.0,0,0,0,33.5,600.0,1,33.333333333333336
8562-GHPPI,1.0,1,0,0,19.8,19.8,0,19.8
5893-PYOLZ,56.0,1,2,0,81.8,4534.45,0,80.97232142857142
4986-MXSFP,2.0,1,0,2,20.0,40.9,0,20.45
6131-FOYAS,35.0,1,0,3,59.6,2094.9,0,59.854285714285716
3027-YNWZU,64.0,1,2,0,25.0,1584.8,0,24.7625
5609-IMCGG,15.0,1,0,0,84.35,1302.65,0,86.84333333333333
4873-ILOLJ,24.0,1,0,3,90.35,2238.5,1,93.27083333333333
4727-MCYZG,1.0,1,0,2,55.55,55.55,0,55.55
9481-WHGWY,70.0,1,2,0,75.35,5437.75,0,77.68214285714286
2725-KXXWT,1.0,1,0,3,90.75,90.75,1,90.75
9565-DJPIB,4.0,1,0,2,89.6,365.65,1,91.4125
4328-VUFWD,39.0,1,1,3,59.3,2209.15,0,56.6448717948718
3301-LSLWQ,29.0,1,0,3,66.1,1912.15,0,65.93620689655172
7473-ZBDSN,14.0,1,2,2,18.8,255.55,0,18.25357142857143
3166-PNEOF,61.0,1,2,0,86.45,5175.3,0,84.84098360655739
5639-NTUPK,13.0,1,0,0,52.1,670.65,0,51.58846153846154
8780-YRMTT,66.0,0,2,2,47.4,3177.25,0,48.140151515151516
8348-HFYIV,2.0,0,0,3,49.25,90.35,1,45.175
5140-FOMCQ,59.0,1,1,0,109.15,6557.75,0,111.14830508474576
6242-SGYTS,62.0,1,1,0,94.95,5791.85,0,93.41693548387097
8166-ORCHU,33.0,1,1,3,93.55,3055.5,0,92.5909090909091
8414-OOEEL,66.0,1,2,0,79.5,5196.1,0,78.72878787878788
8454-AATJP,72.0,1,2,0,115.05,8405.0,0,116.73611111111111
6849-WLEYG,1.0,1,0,2,19.75,19.75,1,19.75
4659-NZRUF,19.0,1,0,3,95.15,1789.25,1,94.17105263157895
4531-AUZNK,51.0,1,1,2,95.15,5000.05,0,98.04019607843138
4191-XOVOM,63.0,1,0,3,105.4,6713.2,0,106.55873015873016
2150-OEGBV,27.0,1,1,1,20.1,562.6,0,20.83703703703704
8429-XIBUM,22.0,1,0,1,101.35,2317.1,1,105.32272727272726
1855-CFULU,4.0,1,0,2,20.05,91.45,0,22.8625
4878-BUNFV,42.0,1,2,2,20.7,828.85,0,19.73452380952381
1872-EBWSC,29.0,1,1,2,20.35,617.35,0,21.28793103448276
2608-BHKFN,4.0,1,0,0,70.05,266.9,1,66.725
7026-YMSBE,30.0,1,1,2,19.7,625.05,0,20.834999999999997
7341-LXCAF,4.0,1,0,3,74.65,301.4,1,75.35
6997-UVGOX,71.0,1,2,1,85.45,6029.9,0,84.9281690140845
9674-EHPPG,46.0,0,2,0,40.4,1842.7,0,40.05869565217392
9462-MJUAW,4.0,1,0,2,50.4,206.6,1,51.65
8128-YVJRG,7.0,1,0,2,79.65,604.7,1,86.38571428571429
5440-VHLUL,69.0,1,1,1,105.2,7386.05,0,107.04420289855072
5781-BKHOP,72.0,1,2,1,100.65,7334.05,0,101.86180555555556
4283-FUTGF,19.0,1,0,3,79.85,1471.75,1,77.46052631578948
5213-TWWJU,28.0,1,0,3,91.0,2626.15,0,93.79107142857143
1569-TTNYJ,5.0,1,0,3,78.75,412.1,1,82.42
8628-MFKAX,72.0,1,2,0,116.75,8277.05,0,114.95902777777776
2397-BRLOM,8.0,1,0,0,80.45,583.45,1,72.93125
7629-WIXZF,7.0,1,1,3,59.1,369.25,0,52.75
5445-GLVOT,22.0,1,0,3,49.8,1049.05,0,47.684090909090905
3976-HXHCE,72.0,1,2,1,19.3,1414.8,0,19.65
2466-NEJOJ,8.0,1,0,0,19.65,169.75,0,21.21875
0254-KCJGT,52.0,1,1,0,81.4,4354.45,0,83.73942307692307
5472-CVMDX,68.0,0,2,2,38.9,2719.2,0,39.98823529411764
6461-SZMCV,71.0,1,2,1,87.95,6365.35,0,89.65281690140846
8150-QUDFX,2.0,1,0,2,19.85,51.6,0,25.8
9508-ILZDG,34.0,1,0,3,96.35,3190.25,0,93.83088235294117
2346-DJQTB,35.0,0,0,3,24.15,812.5,0,23.214285714285715
1697-LYYYX,61.0,1,1,0,19.1,1143.8,0,18.750819672131147
1942-OQFRW,1.0,1,0,3,44.0,44.0,0,44.0
4749-VFKVB,1.0,1,0,2,50.1,50.1,1,50.1
9640-ZSLDC,53.0,1,1,0,60.6,3297.0,0,62.20754716981132
4231-LZUYM,72.0,1,2,1,25.65,1887.0,0,26.208333333333332
7598-UAASY,2.0,1,0,3,76.4,151.8,1,75.9
7938-OUHIO,3.0,1,0,3,98.7,293.65,1,97.88333333333333
8510-AWCXC,13.0,1,0,3,100.8,1308.1,1,100.62307692307692
6128-AQBMT,41.0,0,0,3,53.95,2215.4,0,54.03414634146342
3594-BDSOA,24.0,1,1,0,20.4,482.8,0,20.116666666666667
0431-APWVY,28.0,1,1,1,90.1,2598.95,1,92.81964285714285
5133-VRSAB,8.0,0,0,2,29.35,216.45,0,27.05625
5996-DAOQL,1.0,1,0,2,20.45,20.45,0,20.45
6838-YAUVY,54.0,1,2,1,95.1,5064.85,0,93.79351851851852
0484-JPBRU,41.0,1,0,1,25.25,996.45,0,24.303658536585367
7883-ROJOC,19.0,1,0,2,44.9,839.65,0,44.19210526315789
0244-LGNFY,72.0,1,2,1,92.65,6733.0,0,93.51388888888889
7274-CGTOD,62.0,0,2,1,43.7,2618.3,0,42.230645161290326
4295-YURET,56.0,1,2,0,72.6,4084.35,0,72.93482142857142
3426-NIYYL,15.0,1,0,3,51.55,765.5,1,51.03333333333333
8225-BTJAU,10.0,1,0,3,79.25,793.55,1,79.35499999999999
4635-EJYPD,32.0,1,2,2,18.95,613.95,0,19.1859375
1866-ZSLJM,21.0,1,0,0,20.5,402.85,0,19.183333333333334
4636-TVXVG,62.0,1,1,1,19.95,1244.8,0,20.07741935483871
4236-UJPWO,2.0,0,0,3,24.5,46.4,0,23.2
9392-XBGTD,27.0,1,2,2,20.6,581.85,0,21.55
3387-VATUS,5.0,1,0,1,94.85,462.8,1,92.56
6402-SSEJG,25.0,0,1,3,61.05,1540.2,0,61.608000000000004
1143-NMNQJ,2.0,1,0,3,85.7,169.8,1,84.9
1169-SAOCL,49.0,1,1,1,106.65,5168.1,0,105.47142857142858
1110-KYLGQ,63.0,1,0,0,108.25,6780.1,0,107.62063492063493
9929-PLVPA,4.0,1,0,0,20.4,94.5,0,23.625
3518-PZXZQ,1.0,1,0,2,55.3,55.3,0,55.3
2371-JUNGC,11.0,1,0,2,20.25,208.0,0,18.90909090909091
7693-QPEFS,52.0,1,0,1,72.95,3829.75,0,73.64903846153847
0924-BJCRC,60.0,1,0,3,89.45,5294.6,0,88.24333333333334
5074-FBGHB,64.0,1,1,0,104.65,6889.8,0,107.653125
2351-BKRZW,43.0,1,2,1,75.2,3254.35,0,75.68255813953488
4455-BFSPD,61.0,1,1,1,101.15,6383.9,0,104.65409836065574
0415-MOSGF,1.0,1,0,2,44.4,44.4,1,44.4
1724-BQUHA,5.0,1,0,3,89.5,477.7,1,95.53999999999999
3948-KXDUF,66.0,1,2,1,68.75,4447.55,0,67.38712121212122
