tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,TotalCharges_to_MonthlyCharges_ratio,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year
5,0,24.95,100.4,1,4.024048096192385,0,0,0,0,0,0,0
67,1,75.5,5229.45,0,69.26423841059602,0,0,0,0,1,0,1
1,1,44.45,44.45,0,1.0,0,0,1,1,0,0,0
40,0,42.35,1716.45,1,40.53010625737898,0,0,0,0,1,1,0
41,1,74.55,3023.55,0,40.55734406438632,0,1,1,0,0,0,0
1,1,75.3,75.3,1,1.0,0,0,0,0,0,0,0
51,1,94.8,4837.6,1,51.02953586497891,0,0,0,0,1,1,0
42,0,48.15,2032.3,0,42.20768431983385,0,1,1,0,1,0,1
23,1,19.65,436.9,0,22.23409669211196,0,0,1,1,1,1,0
1,1,70.55,70.55,1,1.0,0,0,0,0,0,0,0
1,1,20.15,20.15,0,1.0,0,0,1,1,0,0,0
56,1,106.6,5893.95,0,55.29033771106942,0,1,1,0,0,0,0
15,1,91.0,1430.05,0,15.714835164835163,0,0,0,0,0,0,0
12,1,25.4,313.0,0,12.322834645669293,1,0,1,0,1,0,1
54,1,69.95,3871.85,0,55.35167977126519,1,0,1,0,1,0,1
7,1,66.85,458.1,0,6.852655198204937,0,0,0,0,0,0,0
33,1,86.15,2745.7,1,31.871154962275096,0,1,1,0,0,0,0
16,1,20.15,341.35,0,16.940446650124073,0,0,0,0,0,0,0
21,1,64.85,1336.8,0,20.61372397841172,0,0,1,1,1,1,0
30,1,74.85,2181.75,0,29.148296593186377,0,0,0,0,1,0,1
3,1,50.5,147.75,0,2.9257425742574257,0,0,1,1,0,0,0
11,1,72.9,818.45,0,11.227023319615911,0,0,0,0,0,0,0
62,1,115.05,7133.45,0,62.00304215558453,0,1,1,0,1,1,0
18,1,19.0,348.8,0,18.357894736842105,0,0,0,0,0,0,0
6,1,19.55,128.6,0,6.578005115089513,0,0,1,1,0,0,0
46,1,101.1,4674.4,0,46.23541048466864,0,0,0,0,1,1,0
21,1,84.1,1737.45,0,20.65933412604043,0,0,0,0,0,0,0
68,1,24.15,1498.85,0,62.064182194616976,1,0,1,0,1,0,1
1,1,50.1,50.1,0,1.0,0,0,0,0,0,0,0
25,1,74.6,1797.75,0,24.0985254691689,0,0,0,0,0,0,0
24,1,19.75,498.1,0,25.22025316455696,0,0,1,1,1,0,1
30,1,85.0,2624.25,1,30.873529411764707,0,0,0,0,0,0,0
2,1,80.55,184.1,1,2.2855369335816262,0,0,0,0,0,0,0
51,1,106.8,5498.8,0,51.48689138576779,1,0,1,0,1,1,0
57,1,84.5,4845.4,0,57.34201183431952,0,0,0,0,1,0,1
15,1,25.05,369.1,0,14.734530938123752,1,0,1,0,1,0,1
72,1,83.7,6096.9,0,72.84229390681003,1,0,1,0,1,0,1
2,1,75.8,160.75,1,2.120712401055409,0,0,0,0,0,0,0
28,1,96.6,2684.35,0,27.788302277432717,0,1,1,0,0,0,0
29,1,98.5,3004.15,1,30.498984771573603,0,0,0,0,0,0,0
70,1,101.1,6994.8,0,69.18694362017804,0,1,1,0,1,0,1
13,1,20.2,273.25,0,13.527227722772276,0,0,1,1,1,1,0
59,1,94.05,5483.9,0,58.30834662413609,0,0,0,0,1,1,0
13,1,95.25,1233.65,1,12.951706036745408,0,0,0,0,0,0,0
7,1,74.4,527.9,1,7.095430107526881,0,0,1,1,0,0,0
62,1,81.0,4985.9,0,61.55432098765432,0,0,1,1,1,0,1
21,1,60.25,1258.35,0,20.885477178423237,0,0,0,0,1,1,0
2,1,60.85,111.4,0,1.830731306491372,0,0,0,0,0,0,0
1,1,43.95,43.95,0,1.0,0,1,1,0,0,0,0
4,1,86.05,308.1,0,3.58047646717025,0,0,0,0,0,0,0
19,1,20.25,383.65,0,18.94567901234568,0,1,1,0,1,1,0
30,1,85.15,2555.9,1,30.01644157369348,0,0,0,0,0,0,0
67,1,19.4,1284.2,0,66.1958762886598,0,1,1,0,1,0,1
72,1,102.65,7550.3,0,73.55382367267413,0,1,1,0,1,0,1
53,1,19.9,1110.05,0,55.78140703517588,0,1,1,0,1,0,1
5,1,19.55,99.6,0,5.09462915601023,0,0,0,0,1,1,0
71,1,95.5,6707.15,0,70.23193717277486,0,1,1,0,1,0,1
50,1,84.15,4164.4,0,49.4878193701723,0,1,1,0,1,1,0
56,1,103.2,5873.75,0,56.91618217054263,0,0,0,0,1,0,1
2,1,50.2,109.25,0,2.1762948207171315,0,1,1,0,0,0,0
2,1,88.55,179.25,1,2.024280067758329,0,0,0,0,0,0,0
24,1,54.75,1338.15,1,24.44109589041096,0,0,0,0,0,0,0
46,1,19.95,862.4,0,43.2280701754386,0,1,1,0,1,0,1
71,1,116.25,8564.75,0,73.6752688172043,0,0,0,0,1,0,1
29,0,31.2,926.2,0,29.68589743589744,0,0,0,0,0,0,0
69,1,24.45,1718.2,0,70.27402862985686,1,0,1,0,1,0,1
71,1,84.2,5956.85,0,70.74643705463183,0,1,1,0,1,0,1
1,1,91.3,91.3,1,1.0,0,0,0,0,0,0,0
56,1,85.65,4824.45,0,56.32749562171628,1,0,1,0,1,0,1
56,1,21.2,1238.65,0,58.426886792452834,0,0,1,1,1,1,0
1,1,79.5,79.5,1,1.0,0,0,0,0,0,0,0
28,1,25.55,672.2,0,26.309197651663407,0,0,1,1,1,1,0
19,1,20.2,382.2,0,18.92079207920792,0,0,1,1,0,0,0
66,1,63.85,4264.6,0,66.79091620986688,0,0,0,0,0,0,0
17,1,61.95,1070.7,0,17.283292978208234,0,0,1,1,1,1,0
52,1,25.75,1345.85,0,52.266019417475725,0,0,1,1,1,0,1
19,1,58.2,1045.25,0,17.959621993127147,0,0,0,0,1,1,0
36,1,85.85,3003.55,0,34.986022131624935,1,0,1,0,1,1,0
7,1,70.1,467.55,1,6.669757489300999,0,0,1,1,0,0,0
72,1,104.9,7537.5,0,71.85414680648236,0,1,1,0,1,1,0
67,1,111.3,7482.1,1,67.22461814914645,0,0,0,0,1,1,0
34,1,99.85,3343.15,0,33.481722583875815,0,0,0,0,1,1,0
57,1,95.25,5427.05,1,56.97690288713911,1,0,1,0,0,0,0
7,1,86.25,587.1,1,6.806956521739131,0,0,0,0,0,0,0
1,1,100.8,100.8,1,1.0,0,0,0,0,0,0,0
8,1,19.55,161.15,0,8.242966751918159,1,0,1,0,0,0,0
69,1,104.0,7028.5,0,67.58173076923077,0,0,0,0,1,0,1
50,1,104.4,5232.9,0,50.1235632183908,0,0,1,1,1,1,0
10,1,19.5,225.85,0,11.582051282051282,0,0,1,1,1,1,0
12,1,25.25,274.7,0,10.879207920792078,0,1,1,0,1,0,1
14,1,86.3,1180.95,1,13.684241019698726,0,0,0,0,0,0,0
70,0,49.85,3370.2,0,67.60682046138415,1,0,1,0,1,0,1
64,1,108.95,7111.3,0,65.27122533272143,1,0,1,0,0,0,0
66,1,89.9,5958.85,0,66.28309232480534,0,1,1,0,1,0,1
71,1,82.0,5999.85,0,73.1689024390244,0,1,1,0,1,0,1
20,1,89.95,1648.45,0,18.326292384658142,0,0,0,0,0,0,0
72,1,79.35,5753.25,0,72.50472589792061,1,0,1,0,1,0,1
71,1,64.05,4492.9,0,70.14676034348165,0,1,1,0,1,0,1
38,1,101.15,3956.7,0,39.11715274345032,0,1,1,0,0,0,0
28,1,89.95,2625.55,1,29.18899388549194,0,0,0,0,0,0,0
17,1,76.45,1233.4,1,16.133420536298235,0,0,0,0,0,0,0
33,0,39.1,1309.0,0,33.47826086956522,0,0,0,0,1,1,0
23,0,34.6,813.45,0,23.510115606936417,0,0,1,1,1,0,1
58,1,19.55,1108.8,0,56.71611253196931,0,0,0,0,1,1,0
70,1,104.45,7349.35,0,70.36237434179033,1,0,1,0,1,0,1
4,1,70.5,294.2,0,4.173049645390071,0,0,0,0,0,0,0
45,1,20.35,929.2,0,45.66093366093366,0,0,1,1,1,0,1
10,1,70.0,740.0,1,10.571428571428571,0,0,0,0,0,0,0
36,1,19.45,754.5,0,38.79177377892031,0,1,1,0,1,0,1
54,1,69.9,3883.3,0,55.55507868383405,0,0,1,1,0,0,0
23,1,59.7,1414.2,0,23.688442211055275,0,0,1,1,1,0,1
41,1,78.35,3211.2,0,40.98532227185705,0,1,1,0,1,1,0
5,1,71.45,371.6,0,5.200839748075578,0,0,1,1,0,0,0
27,0,45.85,1246.4,0,27.184296619411125,0,1,1,0,1,1,0
1,1,95.85,95.85,0,1.0,0,0,0,0,0,0,0
67,0,35.7,2545.7,0,71.30812324929971,0,1,1,0,1,0,1
72,1,89.55,6448.85,0,72.0139586823004,0,1,1,0,1,0,1
56,1,24.95,1468.9,0,58.87374749498999,0,1,1,0,1,0,1
44,1,24.85,1013.6,0,40.78873239436619,0,0,0,0,1,1,0
66,1,100.8,6690.75,0,66.3764880952381,0,0,0,0,0,0,0
34,1,64.4,2088.75,1,32.43400621118012,0,0,1,1,1,1,0
69,1,105.35,7240.65,0,68.72947318462269,1,0,1,0,1,0,1
1,1,102.45,102.45,1,1.0,0,0,0,0,0,0,0
40,1,19.65,830.25,0,42.25190839694657,0,1,1,0,1,0,1
30,1,54.45,1588.7,0,29.177226813590448,1,0,1,0,0,0,0
11,1,70.5,829.3,0,11.763120567375886,0,0,1,1,0,0,0
15,1,20.1,302.45,0,15.04726368159204,0,1,1,0,1,1,0
11,1,69.35,712.25,0,10.270367700072098,0,0,0,0,0,0,0
64,1,19.8,1336.65,0,67.50757575757576,1,0,1,0,1,1,0
72,1,74.4,5360.75,0,72.05309139784946,1,0,1,0,1,0,1
72,1,93.05,6735.05,0,72.38097796883396,1,0,1,0,1,0,1
1,1,51.2,51.2,0,1.0,0,0,1,1,0,0,0
15,1,65.6,1010.0,0,15.396341463414636,0,1,1,0,1,1,0
60,1,80.55,4847.05,0,60.17442582247052,0,1,1,0,1,1,0
56,1,52.7,3019.7,0,57.29981024667931,0,0,1,1,1,1,0
8,1,20.85,161.65,0,7.752997601918465,0,0,1,1,1,0,1
3,1,80.1,217.55,1,2.7159800249687893,0,1,1,0,0,0,0
49,1,52.15,2583.75,0,49.54458293384468,0,1,1,0,0,0,0
2,1,80.2,146.05,1,1.821072319201995,0,0,0,0,0,0,0
6,1,98.15,567.45,1,5.781456953642384,1,0,1,0,0,0,0
70,1,114.95,7711.25,0,67.08351457155285,1,0,1,0,1,0,1
12,1,112.95,1384.75,1,12.259849490925188,0,0,1,1,0,0,0
52,1,104.45,5481.25,0,52.47726184777405,1,0,1,0,1,1,0
72,1,113.65,8124.2,0,71.4843818741751,0,1,1,0,1,0,1
40,1,20.6,827.3,0,40.16019417475728,1,0,1,0,1,0,1
1,1,70.9,70.9,1,1.0,0,0,1,1,0,0,0
3,1,86.85,220.95,1,2.5440414507772022,0,0,0,0,0,0,0
40,1,91.55,3673.6,0,40.12670671764064,0,0,0,0,0,0,0
1,1,49.85,49.85,0,1.0,0,0,0,0,0,0,0
30,1,19.8,576.65,0,29.12373737373737,0,1,1,0,1,1,0
23,1,99.85,2331.3,1,23.348022033049578,0,0,0,0,0,0,0
1,1,74.5,74.5,1,1.0,0,0,0,0,0,0,0
44,1,104.15,4495.65,0,43.16514642342774,0,0,0,0,0,0,0
65,1,109.15,6941.2,1,63.593220338983045,0,0,0,0,0,0,0
7,1,48.2,340.35,0,7.0612033195020745,0,0,0,0,0,0,0
72,1,25.1,1789.9,0,71.31075697211155,0,1,1,0,1,0,1
8,1,100.15,908.55,0,9.071892161757363,0,1,1,0,0,0,0
16,1,65.2,1043.35,1,16.00230061349693,0,1,1,0,0,0,0
66,1,99.5,6822.15,1,68.5643216080402,0,1,1,0,0,0,0
1,1,71.55,71.55,1,1.0,0,0,1,1,0,0,0
3,1,55.9,157.55,0,2.818425760286225,0,0,1,1,0,0,0
53,1,93.9,5029.2,1,53.5591054313099,0,0,0,0,0,0,0
8,1,64.4,581.7,0,9.032608695652174,0,1,1,0,0,0,0
69,1,108.4,7318.2,1,67.5110701107011,1,0,1,0,1,0,1
5,1,85.3,420.45,0,4.929073856975381,0,0,1,1,0,0,0
72,1,107.45,7576.7,0,70.51372731503024,0,0,1,1,1,0,1
13,0,48.75,633.4,1,12.992820512820511,1,0,1,0,0,0,0
4,1,85.65,321.65,1,3.7553998832457673,0,0,0,0,0,0,0
54,1,91.3,4965.0,0,54.38116100766703,0,1,1,0,1,0,1
72,1,85.95,6151.9,0,71.57533449680047,1,0,1,0,1,0,1
12,1,106.7,1253.9,1,11.751640112464855,0,0,0,0,0,0,0
1,0,25.15,25.15,1,1.0,0,0,0,0,0,0,0
1,1,45.2,45.2,0,1.0,0,0,0,0,0,0,0
54,1,110.35,5893.15,1,53.404168554599,0,0,0,0,1,1,0
69,1,79.2,5420.65,0,68.44255050505049,0,1,1,0,1,0,1
48,1,55.5,2627.35,0,47.33963963963964,0,1,1,0,1,0,1
48,1,103.25,5037.55,1,48.78983050847458,0,1,1,0,1,1,0
8,1,90.25,743.75,0,8.240997229916898,0,0,0,0,0,0,0
71,1,91.25,6589.6,0,72.21479452054795,0,0,1,1,1,0,1
2,1,47.8,92.45,1,1.934100418410042,0,0,0,0,0,0,0
67,1,100.9,6733.15,0,66.73092170465807,0,1,1,0,1,1,0
34,1,97.7,3410.0,0,34.90276356192426,1,0,1,0,0,0,0
3,1,69.85,199.85,0,2.8611309949892627,0,0,0,0,0,0,0
9,1,65.6,593.3,0,9.044207317073171,0,0,1,1,1,1,0
71,1,104.65,7288.4,0,69.64548494983276,1,0,1,0,1,1,0
57,1,90.45,5229.8,0,57.81978993919292,0,1,1,0,1,0,1
72,0,63.7,4464.8,0,70.09105180533751,1,0,1,0,1,0,1
48,1,104.5,5068.05,0,48.49808612440192,0,0,0,0,0,0,0
18,1,20.1,401.85,0,19.992537313432837,0,0,1,1,1,1,0
43,1,104.3,4451.85,0,42.68312559923299,0,1,1,0,1,1,0
72,1,93.25,6688.95,0,71.7313672922252,1,0,1,0,1,0,1
35,1,73.45,2661.1,0,36.23008849557522,1,0,1,0,1,1,0
4,1,20.7,73.05,0,3.528985507246377,0,0,1,1,0,0,0
49,1,25.25,1211.65,0,47.98613861386139,0,0,1,1,1,0,1
71,1,100.5,7030.65,0,69.95671641791044,1,0,1,0,1,0,1
11,1,90.6,1020.2,0,11.260485651214127,0,0,0,0,0,0,0
63,1,89.4,5597.65,0,62.613534675615206,0,1,1,0,1,0,1
65,1,95.45,6223.3,0,65.19958093242535,1,0,1,0,0,0,0
49,1,20.45,1024.65,0,50.10513447432764,0,1,1,0,1,0,1
29,1,98.6,2933.2,1,29.74847870182556,0,1,1,0,0,0,0
15,1,83.05,1258.3,1,15.151113786875376,0,0,0,0,0,0,0
4,1,19.95,82.9,0,4.155388471177945,0,0,0,0,0,0,0
72,1,109.15,7789.6,0,71.36601007787448,0,1,1,0,1,1,0
26,1,85.7,2067.0,0,24.11901983663944,0,1,1,0,0,0,0
35,1,102.05,3452.55,0,33.831945124938755,1,0,1,0,0,0,0
57,1,94.7,5468.95,0,57.750263991552266,0,0,0,0,1,1,0
28,1,64.4,1802.15,0,27.98369565217391,0,0,0,0,0,0,0
25,1,26.8,733.55,0,27.371268656716417,0,0,1,1,1,1,0
47,1,66.05,3021.45,0,45.74489023467071,0,1,1,0,1,1,0
57,1,65.2,3687.85,0,56.56211656441717,1,0,1,0,0,0,0
16,1,85.05,1391.15,0,16.35684891240447,0,1,1,0,0,0,0
5,1,55.8,274.35,0,4.916666666666667,0,0,1,1,0,0,0
17,1,70.4,1214.05,1,17.245028409090907,1,0,1,0,0,0,0
56,1,104.75,5510.65,1,52.60763723150357,1,0,1,0,1,1,0
72,1,19.95,1322.85,0,66.30827067669173,1,0,1,0,1,0,1
21,1,94.25,1973.75,1,20.94164456233422,0,0,0,0,0,0,0
48,0,45.0,2196.3,0,48.80666666666667,0,1,1,0,1,1,0
68,1,114.9,7843.55,0,68.26414273281114,1,0,1,0,1,0,1
30,1,106.4,3211.9,0,30.18703007518797,1,0,1,0,0,0,0
3,1,46.1,130.15,0,2.823210412147505,0,0,1,1,0,0,0
14,0,39.7,692.35,0,17.43954659949622,0,0,1,1,1,0,1
4,1,20.05,85.5,0,4.2643391521197005,1,0,1,0,0,0,0
71,1,95.75,6849.4,0,71.53420365535247,0,1,1,0,1,0,1
8,1,24.4,203.95,0,8.35860655737705,0,0,1,1,1,1,0
61,0,33.6,2117.2,0,63.01190476190475,1,0,1,0,0,0,0
72,1,90.45,6565.85,0,72.5909342177999,1,0,1,0,1,0,1
5,1,84.0,424.75,0,5.056547619047619,0,0,0,0,0,0,0
49,1,67.4,3306.85,0,49.06305637982195,1,0,1,0,1,0,1
8,1,19.7,168.9,0,8.573604060913706,1,0,1,0,0,0,0
3,1,80.35,253.8,0,3.1586807716241445,0,0,0,0,0,0,0
9,1,19.6,197.4,0,10.071428571428571,0,0,1,1,1,0,1
67,1,54.2,3838.2,0,70.81549815498154,1,0,1,0,1,0,1
46,1,45.2,2065.15,0,45.6891592920354,0,1,1,0,0,0,0
67,1,75.1,5064.45,0,67.43608521970707,0,0,1,1,1,1,0
55,1,19.7,1140.05,0,57.87055837563452,0,0,0,0,1,1,0
33,1,72.75,2447.45,0,33.64192439862543,1,0,1,0,0,0,0
62,1,20.05,1263.9,0,63.03740648379053,0,1,1,0,1,0,1
1,1,45.95,45.95,1,1.0,0,0,1,1,0,0,0
49,0,39.2,1838.15,0,46.89158163265306,0,0,0,0,0,0,0
1,1,44.75,44.75,0,1.0,0,0,0,0,0,0,0
14,1,82.65,1185.0,0,14.337568058076224,0,0,0,0,0,0,0
18,1,93.9,1743.9,0,18.57188498402556,1,0,1,0,0,0,0
1,1,70.15,70.15,1,1.0,0,0,0,0,0,0,0
1,1,85.55,85.55,1,1.0,0,1,1,0,0,0,0
72,1,117.15,8529.5,0,72.80836534357661,0,1,1,0,1,0,1
64,1,99.25,6549.45,0,65.98942065491184,0,1,1,0,1,0,1
69,1,112.55,7806.5,0,69.36028431808086,1,0,1,0,1,0,1
1,1,25.7,25.7,0,1.0,0,0,0,0,0,0,0
71,1,90.3,6287.3,0,69.62679955703211,0,1,1,0,1,0,1
66,1,49.4,3251.85,0,65.82692307692308,0,1,1,0,1,1,0
2,1,19.4,50.6,0,2.6082474226804124,0,0,1,1,0,0,0
71,1,109.7,7904.25,0,72.05332725615314,1,0,1,0,1,0,1
11,1,61.25,729.95,0,11.917551020408164,0,0,0,0,1,1,0
47,1,55.3,2654.05,0,47.993670886075954,0,0,0,0,0,0,0
35,1,70.3,2416.55,1,34.37482219061167,0,0,0,0,0,0,0
32,1,106.35,3520.75,1,33.105312646920545,1,0,1,0,0,0,0
60,1,103.75,5969.95,0,57.54168674698795,1,0,1,0,0,0,0
11,1,19.5,226.8,0,11.630769230769232,0,0,1,1,1,1,0
29,0,39.5,1082.75,0,27.41139240506329,0,1,1,0,1,1,0
21,0,26.05,565.75,0,21.71785028790787,0,0,0,0,0,0,0
48,1,91.05,4370.75,0,48.00384404173531,0,1,1,0,0,0,0
3,0,29.65,90.05,0,3.037099494097808,0,0,1,1,0,0,0
43,1,50.2,2169.4,0,43.21513944223108,0,0,1,1,0,0,0
5,1,105.3,550.6,0,5.228869895536563,0,0,0,0,0,0,0
1,1,55.45,55.45,0,1.0,0,0,0,0,0,0,0
71,1,85.45,6300.85,0,73.73727325921591,0,0,0,0,1,1,0
8,1,19.8,160.05,0,8.083333333333334,0,0,0,0,1,1,0
8,1,59.25,436.6,0,7.368776371308018,0,0,0,0,0,0,0
20,1,90.7,1781.35,0,19.640022050716645,0,1,1,0,0,0,0
33,1,103.7,3467.0,1,33.43297974927676,0,0,1,1,1,1,0
71,1,79.05,5552.5,0,70.24035420619862,0,1,1,0,1,1,0
31,1,90.7,2835.5,0,31.262403528114664,0,0,0,0,1,1,0
38,1,95.0,3591.25,0,37.80263157894737,0,1,1,0,1,1,0
1,1,88.35,88.35,1,1.0,0,0,0,0,0,0,0
2,0,30.25,63.75,0,2.107438016528925,0,0,1,1,0,0,0
12,0,49.85,617.15,0,12.38014042126379,1,0,1,0,0,0,0
9,1,93.0,870.25,0,9.35752688172043,1,0,1,0,0,0,0
11,1,54.55,601.25,0,11.021998166819431,0,0,0,0,0,0,0
6,1,19.7,111.65,0,5.667512690355331,0,0,1,1,0,0,0
71,1,84.8,6046.1,0,71.29834905660378,1,0,1,0,1,1,0
42,1,94.45,3923.8,0,41.54367390153521,0,1,1,0,1,1,0
8,1,94.2,777.3,1,8.251592356687897,0,0,0,0,0,0,0
5,1,96.25,512.45,1,5.324155844155845,0,0,0,0,0,0,0
2,1,70.7,141.45,1,2.0007072135785005,0,0,0,0,0,0,0
45,1,20.85,892.15,0,42.78896882494004,0,0,1,1,1,0,1
28,0,60.0,1682.05,0,28.034166666666668,0,1,1,0,1,1,0
43,1,80.45,3398.9,0,42.2486016159105,0,0,0,0,0,0,0
60,1,84.95,4984.85,0,58.67981165391407,0,0,0,0,1,0,1
42,0,33.55,1445.3,1,43.07898658718331,0,0,1,1,1,1,0
7,0,49.65,305.55,0,6.154078549848943,0,1,1,0,1,0,1
25,1,20.2,507.9,0,25.143564356435643,1,0,1,0,1,1,0
40,1,94.55,3640.45,1,38.50290851401375,0,1,1,0,0,0,0
27,1,100.5,2673.45,0,26.60149253731343,1,0,1,0,1,1,0
10,0,35.75,389.8,0,10.903496503496504,0,0,0,0,0,0,0
27,1,86.45,2401.05,0,27.773857721226143,1,0,1,0,0,0,0
11,1,53.8,651.55,0,12.110594795539033,1,0,1,0,1,1,0
4,0,38.55,156.1,0,4.049286640726329,0,1,1,0,0,0,0
68,0,39.9,2796.35,0,70.08395989974937,1,0,1,0,0,0,0
1,1,70.05,70.05,0,1.0,0,0,0,0,0,0,0
18,1,20.1,407.05,0,20.251243781094526,0,0,1,1,1,1,0
57,1,112.95,6465.0,1,57.23771580345285,1,0,1,0,1,0,1
26,1,20.3,511.25,0,25.18472906403941,0,0,0,0,0,0,0
17,0,35.65,646.05,0,18.12201963534362,0,1,1,0,0,0,0
1,0,35.9,35.9,1,1.0,0,0,0,0,0,0,0
38,1,99.25,3777.15,1,38.05692695214106,1,0,1,0,0,0,0
59,1,82.95,4903.15,0,59.109704641350206,0,1,1,0,1,1,0
30,1,55.65,1653.85,0,29.71877807726864,0,0,1,1,1,0,1
2,0,24.45,47.5,1,1.9427402862985683,0,0,1,1,0,0,0
50,1,25.2,1306.3,0,51.83730158730159,0,0,0,0,1,1,0
9,0,50.8,463.6,0,9.125984251968504,0,0,1,1,1,1,0
3,1,19.65,60.65,0,3.0865139949109417,0,0,1,1,0,0,0
14,1,59.8,824.85,0,13.793478260869566,0,1,1,0,0,0,0
31,1,73.55,2094.65,0,28.479265805574443,0,1,1,0,0,0,0
7,1,61.4,438.9,0,7.148208469055374,0,0,0,0,0,0,0
8,1,103.35,847.3,1,8.198355104015482,1,0,1,0,0,0,0
17,1,19.9,329.75,0,16.570351758793972,1,0,1,0,1,1,0
32,1,19.45,674.55,0,34.681233933161955,0,1,1,0,0,0,0
2,1,81.5,162.55,0,1.994478527607362,0,0,1,1,0,0,0
7,1,84.8,546.95,1,6.449882075471699,0,0,0,0,0,0,0
72,1,109.55,7887.25,0,71.99680511182109,0,1,1,0,1,0,1
31,1,99.95,3186.65,1,31.882441220610303,0,0,0,0,0,0,0
27,1,74.4,1972.35,0,26.51008064516129,0,0,1,1,0,0,0
18,1,90.0,1527.35,1,16.970555555555556,0,1,1,0,0,0,0
7,1,74.9,490.55,0,6.5493991989319085,0,0,0,0,0,0,0
14,1,104.85,1531.4,1,14.605627086313785,0,0,0,0,0,0,0
11,1,59.65,683.25,0,11.454316848281644,1,0,1,0,0,0,0
72,1,110.45,8058.85,0,72.9637845178814,1,0,1,0,1,0,1
28,1,106.1,2847.4,1,26.83694627709708,0,0,0,0,1,1,0
15,1,74.2,1133.9,1,15.281671159029653,0,1,1,0,0,0,0
4,1,74.45,294.45,0,3.955003357958361,0,0,0,0,0,0,0
71,1,24.55,1719.15,0,70.0264765784114,0,0,0,0,1,0,1
5,1,89.35,461.7,1,5.167319529938444,0,0,0,0,0,0,0
47,1,24.55,1160.45,0,47.26883910386965,0,0,1,1,1,0,1
57,1,90.65,5199.8,0,57.36127964699393,0,0,0,0,1,1,0
50,1,105.05,5163.3,0,49.15088053307949,0,1,1,0,1,0,1
8,1,20.45,162.3,0,7.936430317848411,0,1,1,0,0,0,0
48,1,19.55,883.35,0,45.18414322250639,0,0,1,1,1,0,1
70,1,19.7,1341.5,0,68.09644670050761,1,0,1,0,1,1,0
1,1,70.45,70.45,0,1.0,1,0,1,0,0,0,0
8,1,85.65,659.45,0,7.699357851722125,1,0,1,0,0,0,0
1,1,77.15,77.15,1,1.0,0,0,0,0,0,0,0
1,0,35.25,35.25,1,1.0,1,0,1,0,0,0,0
60,1,20.55,1205.05,0,58.63990267639903,0,0,1,1,1,0,1
49,1,97.95,4917.9,0,50.20826952526799,0,0,0,0,1,1,0
4,0,48.55,201.0,1,4.140061791967044,0,0,0,0,0,0,0
29,1,20.0,599.3,0,29.965,0,0,1,1,1,1,0
67,1,25.25,1733.15,0,68.63960396039604,0,1,1,0,1,0,1
53,1,98.4,5149.5,1,52.33231707317073,0,1,1,0,0,0,0
67,1,70.9,4677.1,0,65.96755994358251,0,1,1,0,1,0,1
6,1,19.85,119.3,0,6.010075566750629,0,0,1,1,0,0,0
47,1,106.35,4849.1,0,45.59567465914434,0,0,0,0,0,0,0
53,1,99.5,5424.25,0,54.515075376884425,0,0,1,1,1,0,1
69,1,84.7,5878.9,0,69.40850059031877,0,0,1,1,1,0,1
3,1,86.05,244.85,0,2.8454386984311446,0,0,1,1,0,0,0
4,1,44.55,220.75,0,4.955106621773289,0,0,1,1,0,0,0
56,1,75.85,4261.2,0,56.17930125247199,0,1,1,0,1,0,1
59,1,93.85,5574.75,1,59.40063931806074,1,0,1,0,0,0,0
61,1,25.0,1501.75,0,60.07,1,0,1,0,1,0,1
2,1,45.0,89.75,0,1.9944444444444445,0,0,0,0,0,0,0
46,1,100.7,4541.2,1,45.09632571996028,0,0,0,0,0,0,0
12,1,20.5,255.5,0,12.46341463414634,0,0,1,1,0,0,0
14,1,80.45,1072.0,1,13.325046612802982,0,0,0,0,0,0,0
28,1,90.45,2509.25,0,27.741846323935874,0,0,0,0,1,1,0
24,1,60.45,1440.75,0,23.833746898263023,1,0,1,0,0,0,0
31,1,55.25,1715.65,1,31.05248868778281,0,0,0,0,0,0,0
68,1,78.45,5333.35,0,67.9840662842575,0,0,0,0,1,1,0
39,1,100.55,3895.35,0,38.74042764793635,0,0,1,1,1,0,1
42,1,20.35,869.9,0,42.746928746928745,0,1,1,0,0,0,0
13,0,54.45,706.85,1,12.981634527089073,0,0,0,0,0,0,0
6,1,90.75,512.25,0,5.644628099173554,0,0,0,0,0,0,0
35,1,75.35,2636.05,1,34.98407431984075,0,1,1,0,0,0,0
38,1,20.25,814.75,0,40.23456790123457,0,1,1,0,1,1,0
18,1,20.05,388.6,0,19.381546134663346,0,1,1,0,1,0,1
4,1,19.6,93.45,0,4.767857142857142,0,0,1,1,0,0,0
27,1,53.8,1389.85,0,25.83364312267658,0,0,0,0,0,0,0
41,1,70.2,2894.55,0,41.23290598290598,0,0,1,1,1,1,0
50,1,75.5,4025.6,0,53.319205298013244,0,0,0,0,1,1,0
72,1,20.35,1354.4,0,66.55528255528256,0,0,0,0,1,0,1
70,1,26.05,1856.4,0,71.26295585412669,0,1,1,0,1,1,0
44,1,20.6,926.0,0,44.95145631067961,1,0,1,0,1,1,0
2,1,75.7,189.2,1,2.499339498018494,0,0,0,0,0,0,0
