customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio
2040,22,1,Month-to-month,Electronic check,4.373868446972418,1730.35,1,0.19881220213510992,0.00252773626547948
2041,71,1,Two year,Bank transfer (automatic),4.505902184329423,6404.0,0,0.06346341104689328,0.0007036074616379485
2042,7,1,Two year,Mailed check,2.9678470700644555,165.35,0,0.42397815286635077,0.01794887856101878
2043,28,1,Month-to-month,Bank transfer (automatic),4.165889729385197,1867.6,0,0.14878177604947132,0.0022306113350745323
2044,16,1,Month-to-month,Electronic check,4.243482700225814,1043.3,0,0.2652176687641134,0.004067365762700867
2045,7,1,One year,Mailed check,2.970414465569701,128.6,0,0.4243449236528144,0.023098090712050552
2046,69,1,Two year,Bank transfer (automatic),4.705015520957808,7455.45,0,0.06818863073851895,0.0006310840420038774
2047,1,0,Month-to-month,Mailed check,3.2068032436339315,24.7,0,3.2068032436339315,0.12983009083538186
2048,3,1,Month-to-month,Electronic check,4.3489867805956814,206.15,0,1.4496622601985605,0.021096224984698916
2049,21,1,Month-to-month,Bank transfer (automatic),4.572646994282532,2030.3,1,0.21774509496583483,0.0022522026273371085
2050,69,1,Month-to-month,Bank transfer (automatic),4.447346100794524,5869.4,0,0.06445429131586267,0.0007577173306972646
2051,71,0,Two year,Bank transfer (automatic),3.8628327612373745,3377.8,0,0.05440609522869542,0.001143594280667113
2052,69,1,Two year,Mailed check,2.9652730660692823,1346.2,0,0.042974971972018584,0.002202698756551242
2053,48,1,Month-to-month,Electronic check,4.642947550322122,4946.05,0,0.0967280739650442,0.000938718280308958
2054,47,1,Month-to-month,Bank transfer (automatic),4.423048609196803,4065.0,1,0.09410741721695325,0.0010880808386708003
2055,2,1,Month-to-month,Electronic check,3.899950424193877,106.55,1,1.9499752120969385,0.03660206873950143
2056,45,1,Month-to-month,Credit card (automatic),4.6862892372728835,4964.7,0,0.1041397608282863,0.0009439219363250314
2057,51,1,Month-to-month,Bank transfer (automatic),4.394449154672439,4085.75,0,0.08616566969945959,0.0010755550767111153
2058,22,1,Month-to-month,Electronic check,4.37197629882038,1742.75,1,0.19872619540092637,0.0025086652123485183
2059,72,1,Two year,Bank transfer (automatic),4.4618770161616155,6224.8,0,0.061970514113355774,0.000716790421565611
2060,37,1,Month-to-month,Electronic check,4.532061714167453,3415.25,0,0.12248815443695818,0.0013270073096164124
2061,71,1,Two year,Electronic check,4.503691017038237,6325.25,0,0.06343226784560897,0.0007120178676002114
2062,7,1,Month-to-month,Electronic check,3.885679030088544,340.25,1,0.5550970042983635,0.011420070624801012
2063,66,1,Two year,Credit card (automatic),3.224857896545748,1683.6,0,0.04886148328099618,0.0019154537280504562
2064,51,1,One year,Bank transfer (automatic),4.335982696172475,3966.3,0,0.08501926855240147,0.0010932059340373836
2065,30,1,One year,Bank transfer (automatic),2.972975286431375,608.5,0,0.09909917621437916,0.004885744102598809
2066,34,1,Month-to-month,Electronic check,4.4467604492404496,2896.6,0,0.13078707203648382,0.0015351655213838465
2067,64,1,Two year,Mailed check,3.2108436531709366,1514.85,0,0.050169432080795884,0.002119578607235658
2068,65,1,One year,Bank transfer (automatic),4.636184239517261,6792.45,0,0.07132591137718863,0.000682549630769054
2069,47,1,Month-to-month,Mailed check,4.612642200826793,4669.2,0,0.09814132342184666,0.000987887047208685
2070,1,1,Month-to-month,Electronic check,4.560172820057356,95.6,1,4.560172820057356,0.04770055251106021
2071,49,1,Month-to-month,Credit card (automatic),4.09016919081162,2934.3,1,0.08347284062880858,0.0013939165016568244
2072,67,1,Two year,Credit card (automatic),4.544358046591334,6302.8,0,0.0678262395013632,0.0007210062268501831
2073,39,1,One year,Bank transfer (automatic),2.962692419475791,779.2,0,0.07596647229425105,0.0038022233309494237
2074,14,1,Month-to-month,Mailed check,2.990719731730447,283.75,0,0.2136228379807462,0.010539981433411266
2075,43,1,Month-to-month,Credit card (automatic),4.683519152399068,4600.7,1,0.10891905005579228,0.0010180014242178513
2076,56,1,Month-to-month,Electronic check,4.61561544384963,5594.0,0,0.08242170435445768,0.0008251010804164516
2077,14,1,One year,Credit card (automatic),4.079230924412053,772.85,0,0.29137363745800376,0.005278166428688688
2078,1,1,Month-to-month,Electronic check,4.267597343922845,71.35,1,4.267597343922845,0.05981215618672524
2079,16,1,One year,Mailed check,4.02266952551521,857.8,0,0.2514168453447006,0.004689519148420623
2080,70,1,Month-to-month,Electronic check,4.663910681010692,7554.05,0,0.06662729544300988,0.0006174053231062399
2081,72,1,Two year,Credit card (automatic),4.432006566978902,5981.65,0,0.061555646763595866,0.0007409337836514846
2082,23,1,Month-to-month,Credit card (automatic),4.321480134805848,1702.9,0,0.1878904406437325,0.0025377180896152722
2083,21,1,Month-to-month,Mailed check,3.2068032436339315,467.15,0,0.15270491636352054,0.006864611460203215
2084,1,1,Month-to-month,Mailed check,3.0032042883926917,20.15,1,3.0032042883926917,0.14904239644628745
2085,1,1,Month-to-month,Bank transfer (automatic),4.244917420701475,69.75,1,4.244917420701475,0.0608590311211681
2086,32,1,Month-to-month,Electronic check,4.534747721691546,2931.0,1,0.1417108663028608,0.0015471674246644647
2087,17,1,Month-to-month,Electronic check,4.392595586023115,1400.85,1,0.25838797564841853,0.0031356644794397087
2088,4,0,Month-to-month,Electronic check,3.5160130560907366,137.85,1,0.8790032640226841,0.025506079478351373
2089,36,1,One year,Electronic check,4.021773869387265,1941.5,0,0.11171594081631292,0.0020714776561355985
2090,50,0,Two year,Credit card (automatic),3.681351187693145,1932.75,0,0.0736270237538629,0.0019047218666113802
2091,48,0,Month-to-month,Credit card (automatic),3.3843902633457743,1423.05,0,0.0705081304863703,0.0023782651792598817
2092,50,1,Two year,Credit card (automatic),3.0032042883926917,970.85,0,0.06006408576785383,0.003093376204761489
2093,72,1,Two year,Credit card (automatic),4.376385754783795,5810.9,0,0.06078313548310827,0.0007531338957448581
2094,10,1,Month-to-month,Credit card (automatic),3.2108436531709366,223.9,0,0.32108436531709367,0.014340525471955946
2095,18,1,Month-to-month,Mailed check,2.9780773383152703,391.7,0,0.16544874101751503,0.007602954654876871
2096,1,1,Month-to-month,Electronic check,4.381401439279963,79.95,1,4.381401439279963,0.054801769096684966
2097,1,1,Month-to-month,Electronic check,2.9601050959108397,19.3,1,2.9601050959108397,0.15337332103164972
2098,9,1,Month-to-month,Electronic check,4.54382655574704,811.65,0,0.5048696173052266,0.0055982585544841245
2099,2,1,Month-to-month,Mailed check,4.5081084731449605,174.75,0,2.2540542365724803,0.02579747337994255
2100,40,1,Month-to-month,Credit card (automatic),4.367547313409047,3126.85,0,0.10918868283522618,0.0013967882416518374
2101,69,1,One year,Bank transfer (automatic),4.600157644164547,6841.45,0,0.06666895136470358,0.000672395127372786
2102,37,1,One year,Electronic check,4.597138014290827,3754.6,1,0.12424697335921155,0.0012244015379243667
2103,18,1,Month-to-month,Credit card (automatic),4.388878109622984,1406.65,0,0.2438265616457213,0.0031200924960885675
2104,11,1,Month-to-month,Electronic check,4.251348311031766,834.7,0,0.3864862100937969,0.005093265018607602
2105,8,1,Month-to-month,Credit card (automatic),4.44500143383527,627.4,1,0.5556251792294088,0.007084796674904799
2106,3,1,Month-to-month,Electronic check,4.3208159036289855,242.0,1,1.4402719678763285,0.017854611172020602
2107,55,1,One year,Credit card (automatic),4.085135623136791,3157.0,0,0.07427519314794166,0.0012939929119850464
2108,33,1,Month-to-month,Electronic check,4.536355869987732,3092.0,0,0.13746532939356765,0.0014671267367360064
2109,46,1,Month-to-month,Bank transfer (automatic),3.8055507609176296,2168.9,0,0.08272936436777456,0.0017545994563684952
2110,34,1,Two year,Bank transfer (automatic),3.261935314328648,980.35,0,0.09593927395084258,0.0033273170952503165
2111,3,1,Month-to-month,Electronic check,3.005682604407159,65.95,0,1.001894201469053,0.04557517216690158
2112,30,1,Two year,Mailed check,3.056356895370426,711.9,0,0.1018785631790142,0.0042932390720191406
2113,33,1,One year,Electronic check,4.084294226368599,1952.8,0,0.12376649170813937,0.0020915066706107127
2114,45,1,One year,Credit card (automatic),4.553876891600541,4368.85,0,0.1011972642577898,0.0010423513948980946
2115,40,1,Month-to-month,Mailed check,4.12552017969055,2647.1,0,0.10313800449226376,0.0015585056022403953
2116,71,1,Two year,Electronic check,4.776177982881773,8477.6,0,0.06727011243495455,0.0005633879851469488
2117,1,1,Month-to-month,Electronic check,3.9954446135672184,54.35,1,3.9954446135672184,0.07351324036002241
2118,72,0,Two year,Bank transfer (automatic),4.165889729385197,4528.0,0,0.0578595795747944,0.0009200286504825964
2119,22,1,Month-to-month,Electronic check,4.383899879055562,1790.65,0,0.19926817632070737,0.0024482170603164002
2120,46,1,One year,Bank transfer (automatic),3.005682604407159,845.6,0,0.06534092618276433,0.0035544969304720426
2121,55,1,Two year,Mailed check,3.044522437723423,1210.3,0,0.05535495341315315,0.0025155105657468585
2122,1,1,Month-to-month,Mailed check,3.017982882488811,20.45,0,3.017982882488811,0.14757862506057756
2123,12,1,One year,Mailed check,4.328757705794541,854.45,0,0.3607298088162118,0.0050661334259401265
2124,31,1,Month-to-month,Electronic check,4.387635873438392,2429.1,0,0.14153664107865782,0.0018062804633149695
2125,5,0,Month-to-month,Electronic check,3.2168738221975275,100.4,1,0.6433747644395055,0.03204057591830207
2126,67,1,Two year,Electronic check,4.324132656254979,5229.45,0,0.06453929337693998,0.0008268809638212392
2127,1,1,Month-to-month,Mailed check,3.794364961959914,44.45,0,3.794364961959914,0.08536254132643226
2128,40,0,One year,Electronic check,3.7459684210980635,1716.45,1,0.09364921052745159,0.0021823929745102178
2129,41,1,Month-to-month,Credit card (automatic),4.311470041210748,3023.55,0,0.10515780588318896,0.0014259628718594855
2130,1,1,Month-to-month,Electronic check,4.321480134805848,75.3,1,4.321480134805848,0.057390174433012586
2131,51,1,One year,Electronic check,4.551769409260976,4837.6,1,0.08925038057374464,0.0009409147943734447
2132,42,0,Two year,Credit card (automatic),3.8743211382441345,2032.3,0,0.09224574138676511,0.0019063726508114622
2133,23,1,One year,Mailed check,2.9780773383152703,436.9,0,0.12948162340501176,0.0068163820973112165
2134,1,1,Month-to-month,Electronic check,4.256321678298823,70.55,1,4.256321678298823,0.0603305695010464
2135,1,1,Month-to-month,Mailed check,3.0032042883926917,20.15,0,3.0032042883926917,0.14904239644628745
2136,56,1,Month-to-month,Credit card (automatic),4.669083511731744,5893.95,0,0.08337649128092399,0.000792182409374315
2137,15,1,Month-to-month,Electronic check,4.51085950651685,1430.05,0,0.3007239671011233,0.003154336915853886
2138,12,1,Two year,Bank transfer (automatic),3.2347491740244907,313.0,0,0.26956243116870754,0.010334661897841824
2139,54,1,Two year,Bank transfer (automatic),4.24778070111149,3871.85,0,0.0786626055761387,0.0010970933019387348
2140,7,1,Month-to-month,Electronic check,4.202451303547952,458.1,0,0.600350186221136,0.009173654886592343
2141,33,1,Month-to-month,Credit card (automatic),4.456089962973938,2745.7,1,0.13503302918102844,0.0016229340288356116
2142,16,1,Month-to-month,Electronic check,3.0032042883926917,341.35,0,0.18770026802454323,0.008798020472807064
2143,21,1,One year,Mailed check,4.172076910762453,1336.8,0,0.19867032908392632,0.0031209432306720923
2144,30,1,Two year,Electronic check,4.3154861108656375,2181.75,0,0.14384953702885458,0.0019779929464263262
2145,3,1,Month-to-month,Mailed check,3.9219733362813143,147.75,0,1.3073244454271047,0.026544658790398065
2146,11,1,Month-to-month,Electronic check,4.289088639014612,818.45,0,0.3899171490013284,0.005240501727673788
2147,62,1,One year,Credit card (automatic),4.745366816481375,7133.45,0,0.07653817445937701,0.0006652274588707252
2148,18,1,Month-to-month,Electronic check,2.9444389791664403,348.8,0,0.16357994328702447,0.008441625513665252
2149,6,1,Month-to-month,Mailed check,2.972975286431375,128.6,0,0.49549588107189585,0.023118003782514582
2150,46,1,One year,Electronic check,4.616110126026426,4674.4,0,0.10035022013100925,0.000987529977328946
2151,21,1,Month-to-month,Electronic check,4.432006566978902,1737.45,0,0.21104793176090011,0.0025508685527519653
2152,68,1,Two year,Bank transfer (automatic),3.184284380098582,1498.85,0,0.046827711472037965,0.0021244850252517475
2153,1,1,Month-to-month,Electronic check,3.914021008090819,50.1,0,3.914021008090819,0.07812417181818002
2154,25,1,Month-to-month,Electronic check,4.312140507209715,1797.75,0,0.17248562028838862,0.0023986319049977556
2155,24,1,Two year,Mailed check,2.9831534913471307,498.1,0,0.12429806213946377,0.005989065431333328
2156,30,1,Month-to-month,Electronic check,4.442651256490317,2624.25,1,0.14808837521634388,0.0016929222659770665
2157,2,1,Month-to-month,Electronic check,4.388878109622984,184.1,1,2.194439054811492,0.023839642094638694
2158,51,1,One year,Bank transfer (automatic),4.6709579265260945,5498.8,0,0.09158741032404107,0.0008494504121855849
2159,57,1,Two year,Electronic check,4.436751534363128,4845.4,0,0.07783774621689699,0.000915662594288011
2160,15,1,Two year,Bank transfer (automatic),3.2208738275308737,369.1,0,0.21472492183539157,0.008726290510785353
2161,72,1,Two year,Bank transfer (automatic),4.4272389774954295,6096.9,0,0.061489430242992076,0.0007261459065255178
2162,2,1,Month-to-month,Electronic check,4.328098292648326,160.75,1,2.164049146324163,0.026924406175106226
2163,28,1,Month-to-month,Credit card (automatic),4.570578741218473,2684.35,0,0.16323495504351687,0.0017026761566928579
2164,29,1,Month-to-month,Electronic check,4.590056548178043,3004.15,1,0.1582778120061394,0.0015279052471341454
2165,70,1,Two year,Credit card (automatic),4.616110126026426,6994.8,0,0.06594443037180608,0.0006599345408055163
2166,13,1,One year,Mailed check,3.005682604407159,273.25,0,0.23120635418516608,0.010999753355561425
2167,59,1,One year,Electronic check,4.54382655574704,5483.9,0,0.07701400941944135,0.0008285757500587247
2168,13,1,Month-to-month,Electronic check,4.55650501400681,1233.65,1,0.3505003856928316,0.0036935151898891986
2169,7,1,Month-to-month,Mailed check,4.309455941839047,527.9,1,0.6156365631198638,0.008163394472133068
2170,62,1,Two year,Mailed check,4.394449154672439,4985.9,0,0.07087821217213612,0.0008813753093067329
2171,21,1,One year,Electronic check,4.098502572370764,1258.35,0,0.19516678916051258,0.00325704499731455
2172,2,1,Month-to-month,Electronic check,4.108411819433536,111.4,0,2.054205909716768,0.03687981884590248
2173,1,1,Month-to-month,Credit card (automatic),3.783052624131186,43.95,0,3.783052624131186,0.08607628268785406
2174,4,1,Month-to-month,Electronic check,4.454928522657548,308.1,0,1.113732130664387,0.014459359047898565
2175,19,1,One year,Credit card (automatic),3.0081547935525483,383.65,0,0.1583239365027657,0.00784088307976684
2176,30,1,Month-to-month,Electronic check,4.444414407108697,2555.9,1,0.14814714690362324,0.0017388843096790552
2177,67,1,Two year,Credit card (automatic),2.9652730660692823,1284.2,0,0.044257806956257945,0.0023090430354066986
2178,72,1,Two year,Credit card (automatic),4.6313251434649425,7550.3,0,0.06432396032590199,0.0006133961754453389
2179,53,1,Two year,Credit card (automatic),2.990719731730447,1110.05,0,0.05642867418359333,0.0026942207393634942
2180,5,1,One year,Electronic check,2.972975286431375,99.6,0,0.594595057286275,0.0298491494621624
2181,71,1,Two year,Credit card (automatic),4.5591262474866845,6707.15,0,0.06421304573924907,0.0006797412086335754
2182,50,1,One year,Credit card (automatic),4.432600920636815,4164.4,0,0.08865201841273629,0.001064403256324276
2183,56,1,Two year,Electronic check,4.636668853047462,5873.75,0,0.08279765809013326,0.0007893881852389805
2184,2,1,Month-to-month,Credit card (automatic),3.9160150266976834,109.25,0,1.9580075133488417,0.0358445311368209
2185,2,1,Month-to-month,Electronic check,4.4835673642288425,179.25,1,2.2417836821144213,0.02501292811285268
2186,24,1,Month-to-month,Electronic check,4.00277736869661,1338.15,1,0.16678239036235876,0.002991277038221881
2187,46,1,Two year,Credit card (automatic),2.9932291433358724,862.4,0,0.06507019876817113,0.0034708130140722084
2188,71,1,Two year,Electronic check,4.755743044467466,8564.75,0,0.06698229640095023,0.0005552693358787432
2189,29,0,Month-to-month,Electronic check,3.4404180948154366,926.2,0,0.11863510671777368,0.003714552034998312
2190,69,1,Two year,Bank transfer (automatic),3.196630215920881,1718.2,0,0.046327974143780884,0.0018604529251081835
2191,71,1,Two year,Credit card (automatic),4.4331949212482815,5956.85,0,0.06243936508800396,0.0007442179879043927
