tenure,PhoneService,Contract,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_tenure_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check
34,1,0,20.65,716.4,0,0.6073529411764705,0,0,1,1
72,1,3,64.45,4720.0,0,0.8951388888888889,0,1,1,0
36,1,3,25.1,930.95,0,0.6972222222222223,0,1,1,0
1,1,0,76.35,76.35,1,76.35,0,0,0,0
23,1,0,79.15,1676.95,1,3.441304347826087,0,0,0,0
32,1,0,85.0,2642.05,1,2.65625,0,0,0,0
71,1,1,95.15,6770.85,0,1.3401408450704226,0,1,1,0
23,1,0,79.35,1835.3,0,3.45,0,0,1,1
17,1,1,96.65,1588.25,0,5.685294117647059,1,0,1,0
1,1,0,75.5,75.5,0,75.5,0,0,0,0
12,1,3,19.7,258.35,0,1.6416666666666666,0,0,1,1
72,1,3,20.5,1502.25,0,0.2847222222222222,0,1,1,0
1,1,0,19.2,19.2,0,19.2,0,0,1,1
72,1,3,98.35,6929.4,0,1.365972222222222,1,0,1,0
60,1,0,74.35,4453.3,0,1.2391666666666663,1,0,1,0
61,0,3,51.35,3244.4,0,0.8418032786885246,0,1,1,0
6,1,0,45.65,323.45,0,7.608333333333333,0,0,1,1
32,1,0,85.3,2661.1,1,2.665625,0,0,0,0
31,1,0,86.55,2697.4,1,2.791935483870968,0,1,1,0
19,1,0,73.85,1424.5,1,3.886842105263157,0,1,1,0
72,1,3,20.3,1401.15,0,0.2819444444444444,1,0,1,0
32,1,0,54.2,1739.6,0,1.69375,0,0,0,0
65,1,0,90.65,5931.0,0,1.3946153846153848,0,0,0,0
45,0,0,50.9,2333.85,0,1.1311111111111112,1,0,1,0
42,1,1,25.05,949.85,0,0.5964285714285714,0,0,0,0
8,1,0,74.85,572.45,0,9.35625,0,0,0,0
32,1,3,20.5,696.8,0,0.640625,0,0,1,1
22,1,0,63.55,1381.8,0,2.888636363636364,0,0,1,1
57,0,0,44.85,2572.95,1,0.7868421052631579,0,0,0,0
1,1,0,47.95,47.95,0,47.95,0,0,0,0
1,1,0,45.1,45.1,1,45.1,0,0,0,0
1,1,0,45.0,45.0,0,45.0,0,0,0,0
24,1,0,96.0,2122.45,1,4.0,0,0,0,0
1,1,0,20.05,20.05,1,20.05,1,0,1,0
54,1,0,90.05,4931.8,0,1.6675925925925923,0,0,0,0
4,1,3,25.3,116.95,0,6.325,0,1,1,0
65,1,3,108.65,6937.95,1,1.6715384615384616,1,0,1,0
56,1,1,24.3,1261.7,0,0.4339285714285714,0,0,0,0
45,1,0,75.95,3273.8,0,1.6877777777777778,0,0,0,0
71,1,3,19.7,1415.85,0,0.2774647887323943,0,1,1,0
59,1,1,66.4,3958.2,0,1.1254237288135591,0,1,1,0
69,0,1,35.75,2492.25,0,0.5181159420289855,1,0,1,0
19,1,1,18.8,279.2,0,0.9894736842105264,0,0,1,1
55,1,3,19.4,1083.0,0,0.3527272727272727,0,1,1,0
38,1,1,19.3,755.5,0,0.5078947368421053,0,0,1,1
10,1,0,45.55,402.6,1,4.555,0,0,0,0
47,1,0,67.45,3252.0,0,1.4351063829787234,0,1,1,0
2,0,0,35.1,68.75,1,17.55,0,0,0,0
1,1,0,46.2,46.2,1,46.2,0,1,1,0
1,1,0,45.15,45.15,1,45.15,0,0,0,0
1,0,0,43.3,43.3,1,43.3,0,0,0,0
46,1,3,20.1,936.85,0,0.4369565217391304,0,0,1,1
38,1,0,57.15,2250.65,1,1.5039473684210527,0,1,1,0
65,1,3,58.9,3857.1,0,0.906153846153846,0,1,1,0
19,1,0,73.2,1441.1,1,3.852631578947368,0,0,0,0
52,1,0,85.35,4338.6,1,1.6413461538461538,0,0,0,0
71,1,3,19.45,1378.45,0,0.2739436619718309,0,0,1,1
1,1,0,45.95,45.95,1,45.95,0,0,1,1
52,0,0,50.5,2566.3,0,0.971153846153846,0,0,0,0
6,1,1,25.1,171.0,0,4.183333333333334,0,0,1,1
26,1,1,60.7,1597.4,0,2.3346153846153848,0,0,1,1
48,1,1,99.0,4744.35,0,2.0625,0,0,0,0
64,1,1,104.4,6721.6,0,1.63125,1,0,1,0
3,1,0,83.75,247.25,1,27.916666666666668,0,0,0,0
1,1,0,44.05,44.05,0,44.05,1,0,1,0
72,1,3,24.1,1734.65,0,0.3347222222222222,0,1,1,0
1,1,0,45.55,45.55,0,45.55,0,0,1,1
51,1,0,93.8,4539.35,0,1.8392156862745097,0,0,0,0
41,1,3,19.7,804.25,0,0.4804878048780487,1,0,1,0
72,1,3,70.65,5011.15,0,0.98125,0,1,1,0
43,1,3,86.45,3574.5,0,2.01046511627907,0,1,1,0
72,1,3,114.1,8086.4,0,1.584722222222222,0,1,1,0
47,1,1,95.2,4563.0,0,2.0255319148936173,0,1,1,0
72,1,3,88.55,6362.35,0,1.229861111111111,0,1,1,0
3,1,0,20.75,67.1,0,6.916666666666667,0,1,1,0
1,1,0,70.05,70.05,1,70.05,0,0,0,0
2,1,0,86.0,165.45,1,43.0,0,0,0,0
26,0,0,44.65,1156.55,0,1.7173076923076922,1,0,1,0
29,1,0,60.2,1834.15,0,2.075862068965517,0,0,1,1
35,1,0,100.5,3653.35,1,2.8714285714285714,1,0,1,0
27,1,1,55.45,1477.65,0,2.053703703703704,1,0,1,0
24,1,0,70.3,1706.45,0,2.9291666666666667,0,1,1,0
67,1,3,60.4,3953.7,0,0.9014925373134328,1,0,1,0
16,1,0,72.65,1194.3,1,4.540625,0,0,0,0
23,1,1,55.8,1327.85,0,2.426086956521739,1,0,1,0
14,0,0,31.1,419.7,0,2.2214285714285715,0,0,1,1
1,1,0,21.0,21.0,1,21.0,0,0,0,0
1,1,0,45.1,45.1,1,45.1,0,0,1,1
4,0,0,50.95,207.35,0,12.7375,0,1,1,0
16,1,0,69.1,1083.7,0,4.31875,0,0,0,0
46,0,0,43.95,2007.85,0,0.9554347826086956,0,0,0,0
68,1,3,86.5,5882.75,0,1.2720588235294117,1,0,1,0
38,1,0,69.95,2657.55,0,1.8407894736842103,0,0,0,0
30,1,0,50.4,1527.5,1,1.68,1,0,1,0
5,1,0,78.95,378.4,1,15.79,0,0,0,0
17,1,0,90.95,1612.2,0,5.3500000000000005,0,1,1,0
4,1,3,19.9,76.65,0,4.975,0,0,1,1
12,1,1,20.15,260.7,0,1.6791666666666665,0,0,0,0
72,1,3,90.6,6441.85,0,1.2583333333333333,0,1,1,0
3,1,0,92.0,266.8,0,30.666666666666668,0,0,0,0
56,1,0,94.45,5124.6,1,1.686607142857143,0,0,0,0
41,1,1,24.85,962.25,0,0.6060975609756097,0,0,1,1
40,0,1,36.0,1382.9,0,0.9,0,1,1,0
7,1,0,78.5,571.05,0,11.214285714285714,0,0,0,0
69,1,3,19.95,1399.35,0,0.2891304347826087,0,1,1,0
7,1,1,20.65,150.0,0,2.95,0,0,1,1
5,0,0,30.5,167.2,0,6.1,0,0,0,0
72,1,3,106.1,7657.4,0,1.473611111111111,0,1,1,0
44,1,1,20.5,865.05,0,0.4659090909090909,1,0,1,0
65,1,1,95.5,6153.85,0,1.4692307692307691,0,0,0,0
3,1,0,64.6,174.2,0,21.53333333333333,0,0,0,0
24,1,0,51.1,1269.6,0,2.129166666666667,0,1,1,0
44,1,0,84.8,3862.55,1,1.9272727272727272,1,0,1,0
72,1,3,89.1,6352.4,0,1.2374999999999998,0,1,1,0
24,1,0,54.95,1348.5,0,2.2895833333333333,0,0,0,0
1,1,0,50.9,50.9,1,50.9,0,0,1,1
22,1,0,20.45,471.55,0,0.9295454545454546,1,0,1,0
70,1,3,85.95,5931.75,0,1.227857142857143,0,1,1,0
25,1,0,60.35,1404.65,0,2.414,0,0,0,0
37,1,3,19.8,726.1,0,0.5351351351351351,1,0,1,0
22,1,0,85.35,1961.6,0,3.8795454545454544,1,0,1,0
59,1,3,72.1,4194.85,0,1.222033898305085,1,0,1,0
49,1,0,99.8,4872.45,1,2.036734693877551,0,0,0,0
47,1,0,107.35,5118.95,1,2.2840425531914894,1,0,1,0
31,1,0,19.55,658.95,1,0.6306451612903226,0,0,1,1
1,1,0,81.05,81.05,0,81.05,0,0,0,0
3,1,0,20.5,76.95,0,6.833333333333333,0,0,0,0
53,1,1,111.8,5809.75,0,2.1094339622641507,1,0,1,0
1,1,0,20.2,20.2,0,20.2,0,0,1,1
20,1,1,19.7,415.9,0,0.985,0,0,1,1
3,1,0,79.1,246.5,1,26.366666666666664,0,0,0,0
51,1,1,19.85,996.95,0,0.3892156862745098,1,0,1,0
51,1,1,60.5,3145.15,0,1.1862745098039216,1,0,1,0
13,1,3,19.55,265.3,0,1.5038461538461538,0,0,1,1
1,1,0,20.9,20.9,0,20.9,0,0,1,1
1,1,0,21.05,21.05,0,21.05,0,0,1,1
63,1,1,71.5,4576.3,0,1.1349206349206349,0,0,0,0
3,1,0,54.65,189.1,0,18.216666666666665,0,0,1,1
46,1,3,19.2,908.15,0,0.417391304347826,0,1,1,0
1,1,0,49.8,49.8,0,49.8,0,1,1,0
8,0,0,25.5,215.2,1,3.1875,0,0,1,1
71,1,3,20.5,1500.95,0,0.2887323943661972,1,0,1,0
55,1,0,90.4,5099.15,0,1.6436363636363638,0,1,1,0
70,1,1,90.25,6385.95,0,1.2892857142857144,1,0,1,0
2,1,0,80.75,159.45,1,40.375,0,0,0,0
67,1,3,104.6,6885.75,0,1.5611940298507463,1,0,1,0
65,1,0,91.85,5940.85,1,1.413076923076923,1,0,1,0
14,1,0,50.2,668.85,0,3.585714285714286,0,1,1,0
20,1,0,95.5,1916.2,0,4.775,1,0,1,0
1,1,0,75.35,75.35,1,75.35,0,0,0,0
1,1,0,75.45,75.45,1,75.45,0,0,0,0
49,1,0,95.4,4613.95,0,1.946938775510204,1,0,1,0
72,1,3,101.3,7261.25,0,1.4069444444444443,1,0,1,0
46,1,0,53.1,2459.8,0,1.1543478260869566,0,0,0,0
24,1,0,84.85,2048.8,0,3.5354166666666664,1,0,1,0
5,0,0,34.25,163.55,0,6.85,0,0,0,0
33,1,0,88.6,2888.7,0,2.6848484848484846,0,1,1,0
42,1,1,60.15,2421.6,0,1.4321428571428572,1,0,1,0
23,1,1,99.95,2292.75,0,4.345652173913043,0,1,1,0
8,1,0,70.7,553.4,0,8.8375,1,0,1,0
66,1,1,54.8,3465.7,0,0.8303030303030302,0,0,1,1
24,1,0,49.55,1210.4,1,2.064583333333333,1,0,1,0
24,1,0,54.8,1291.3,0,2.283333333333333,0,1,1,0
69,1,1,78.6,5356.45,1,1.1391304347826086,0,1,1,0
53,1,1,100.3,5200.8,0,1.8924528301886792,0,0,1,1
60,0,3,53.6,3237.05,0,0.8933333333333333,0,0,0,0
7,1,0,81.1,576.65,1,11.585714285714284,0,0,0,0
20,1,1,19.35,433.75,0,0.9675,0,1,1,0
23,1,0,85.6,1868.4,0,3.7217391304347824,0,0,0,0
72,1,3,80.8,5728.55,0,1.1222222222222222,0,0,0,0
11,1,0,74.95,825.7,1,6.813636363636364,0,0,0,0
21,1,3,19.6,390.4,0,0.9333333333333332,0,0,1,1
1,1,0,93.55,93.55,1,93.55,0,0,0,0
31,1,0,90.7,2845.15,0,2.925806451612903,0,0,0,0
57,1,3,69.75,3894.4,0,1.2236842105263157,0,0,1,1
45,1,3,20.0,886.4,0,0.4444444444444444,1,0,1,0
10,1,0,95.25,1021.55,0,9.525,0,0,0,0
58,1,0,102.1,5885.4,1,1.7603448275862068,0,1,1,0
14,1,0,19.95,268.4,0,1.425,0,0,1,1
27,1,1,80.85,2204.35,0,2.994444444444444,0,0,1,1
14,1,0,90.9,1259.0,1,6.492857142857143,1,0,1,0
12,0,0,29.2,309.1,1,2.433333333333333,0,0,1,1
69,1,3,93.3,6398.05,0,1.3521739130434782,1,0,1,0
25,1,0,89.15,2257.75,1,3.5660000000000003,1,0,1,0
58,1,1,108.85,6287.25,1,1.8767241379310344,0,0,0,0
35,0,3,46.35,1662.05,0,1.3242857142857145,0,1,1,0
16,1,0,84.75,1350.15,1,5.296875,0,0,0,0
45,1,1,78.75,3600.65,0,1.75,0,1,1,0
17,1,0,83.55,1329.15,0,4.914705882352941,0,0,0,0
1,1,0,45.7,45.7,1,45.7,0,0,0,0
22,1,1,19.6,422.5,0,0.890909090909091,0,0,1,1
1,1,0,69.95,69.95,1,69.95,0,0,0,0
67,1,3,67.85,4627.65,0,1.012686567164179,0,0,1,1
67,1,3,105.65,6717.9,0,1.576865671641791,1,0,1,0
2,0,0,44.6,97.1,1,22.3,0,0,0,0
23,1,0,74.95,1710.45,1,3.258695652173913,0,0,0,0
9,1,0,75.5,637.4,0,8.38888888888889,0,1,1,0
5,1,0,20.15,117.95,0,4.029999999999999,0,0,1,1
54,0,3,45.2,2460.55,0,0.8370370370370371,0,1,1,0
57,1,3,95.25,5464.65,1,1.6710526315789471,0,0,0,0
24,1,0,89.85,2165.05,1,3.74375,0,0,1,1
49,1,1,100.45,4941.8,1,2.0500000000000003,0,0,1,1
5,1,0,47.15,223.15,1,9.43,0,0,0,0
2,1,0,80.2,181.1,1,40.1,0,0,0,0
4,1,0,87.1,341.45,1,21.775,0,0,1,1
70,1,3,79.25,5731.85,0,1.1321428571428571,1,0,1,0
5,1,0,75.9,357.75,1,15.18,1,0,1,0
53,1,0,85.7,4616.1,0,1.6169811320754717,0,0,0,0
47,1,0,98.75,4533.7,1,2.101063829787234,0,0,0,0
31,1,1,20.1,589.25,0,0.6483870967741936,0,1,1,0
13,1,0,61.8,750.1,0,4.753846153846154,1,0,1,0
28,1,0,49.9,1410.25,0,1.782142857142857,0,0,1,1
10,1,0,86.45,830.85,1,8.645,0,0,0,0
38,1,3,20.4,743.5,0,0.5368421052631579,1,0,1,0
1,1,0,45.3,45.3,1,45.3,0,0,1,1
67,1,1,104.1,7040.85,1,1.553731343283582,0,0,0,0
52,1,1,75.4,3865.45,0,1.4500000000000002,0,0,1,1
62,1,3,108.15,6825.65,0,1.7443548387096774,0,0,1,1
16,1,0,86.25,1340.1,0,5.390625,0,0,0,0
5,1,0,81.0,371.65,1,16.2,0,0,0,0
12,1,1,95.7,1184.0,0,7.975,0,0,0,0
72,1,3,116.85,8477.7,0,1.6229166666666666,1,0,1,0
71,1,1,105.75,7382.85,0,1.4894366197183098,1,0,1,0
24,1,1,20.15,456.85,0,0.8395833333333332,0,0,1,1
15,1,3,19.6,331.6,0,1.3066666666666669,0,0,1,1
67,1,1,90.6,6056.15,1,1.3522388059701491,0,1,1,0
2,1,0,60.95,134.6,0,30.475,1,0,1,0
5,0,0,25.05,125.5,0,5.01,0,0,1,1
15,1,0,88.15,1390.6,1,5.876666666666667,0,0,0,0
1,1,0,20.2,20.2,1,20.2,0,0,1,1
41,1,1,60.3,2511.3,0,1.4707317073170731,1,0,1,0
43,1,0,63.95,2737.05,0,1.4872093023255817,0,0,0,0
1,1,0,74.3,74.3,0,74.3,0,0,0,0
1,1,0,70.6,70.6,0,70.6,0,0,1,1
26,1,0,90.8,2361.8,1,3.4923076923076923,0,0,0,0
22,1,0,79.35,1730.35,1,3.6068181818181815,0,0,0,0
71,1,3,90.55,6404.0,0,1.2753521126760563,1,0,1,0
7,1,3,19.45,165.35,0,2.7785714285714285,0,0,1,1
28,1,0,64.45,1867.6,0,2.3017857142857143,1,0,1,0
16,1,0,69.65,1043.3,0,4.353125,0,0,0,0
7,1,1,19.5,128.6,0,2.7857142857142856,0,0,1,1
69,1,3,110.5,7455.45,0,1.6014492753623188,1,0,1,0
1,0,0,24.7,24.7,0,24.7,0,0,1,1
3,1,0,77.4,206.15,0,25.8,0,0,0,0
21,1,0,96.8,2030.3,1,4.609523809523809,1,0,1,0
69,1,0,85.4,5869.4,0,1.23768115942029,1,0,1,0
71,0,3,47.6,3377.8,0,0.6704225352112676,1,0,1,0
69,1,3,19.4,1346.2,0,0.2811594202898551,0,0,1,1
48,1,0,103.85,4946.05,0,2.1635416666666667,0,0,0,0
47,1,0,83.35,4065.0,1,1.773404255319149,1,0,1,0
2,1,0,49.4,106.55,1,24.7,0,0,0,0
45,1,0,108.45,4964.7,0,2.41,0,1,1,0
51,1,0,81.0,4085.75,0,1.588235294117647,1,0,1,0
22,1,0,79.2,1742.75,1,3.6,0,0,0,0
72,1,3,86.65,6224.8,0,1.2034722222222225,1,0,1,0
37,1,0,92.95,3415.25,0,2.5121621621621624,0,0,0,0
71,1,3,90.35,6325.25,0,1.2725352112676056,0,0,0,0
7,1,0,48.7,340.25,1,6.957142857142857,0,0,0,0
66,1,3,25.15,1683.6,0,0.381060606060606,0,1,1,0
51,1,1,76.4,3966.3,0,1.4980392156862743,1,0,1,0
30,1,1,19.55,608.5,0,0.6516666666666667,1,0,1,0
34,1,0,85.35,2896.6,0,2.510294117647059,0,0,0,0
64,1,3,24.8,1514.85,0,0.3875,0,0,1,1
65,1,1,103.15,6792.45,0,1.586923076923077,1,0,1,0
47,1,0,100.75,4669.2,0,2.143617021276596,0,0,1,1
1,1,0,95.6,95.6,1,95.6,0,0,0,0
49,1,0,59.75,2934.3,1,1.219387755102041,0,1,1,0
67,1,3,94.1,6302.8,0,1.4044776119402984,0,1,1,0
39,1,1,19.35,779.2,0,0.4961538461538461,1,0,1,0
14,1,0,19.9,283.75,0,1.4214285714285713,0,0,1,1
43,1,0,108.15,4600.7,1,2.515116279069768,0,1,1,0
56,1,0,101.05,5594.0,0,1.8044642857142856,0,0,0,0
14,1,1,59.1,772.85,0,4.221428571428572,0,1,1,0
1,1,0,71.35,71.35,1,71.35,0,0,0,0
16,1,1,55.85,857.8,0,3.490625,0,0,1,1
70,1,0,106.05,7554.05,0,1.515,0,0,0,0
72,1,3,84.1,5981.65,0,1.1680555555555554,0,1,1,0
23,1,0,75.3,1702.9,0,3.273913043478261,0,1,1,0
21,1,0,24.7,467.15,0,1.1761904761904762,0,0,1,1
1,1,0,20.15,20.15,1,20.15,0,0,1,1
1,1,0,69.75,69.75,1,69.75,1,0,1,0
32,1,0,93.2,2931.0,1,2.9125,0,0,0,0
17,1,0,80.85,1400.85,1,4.755882352941176,0,0,0,0
4,0,0,33.65,137.85,1,8.4125,0,0,0,0
36,1,1,55.8,1941.5,0,1.5499999999999998,0,0,0,0
50,0,3,39.7,1932.75,0,0.794,0,1,1,0
48,0,0,29.5,1423.05,0,0.6145833333333334,0,1,1,0
50,1,3,20.15,970.85,0,0.4029999999999999,0,1,1,0
72,1,3,79.55,5810.9,0,1.104861111111111,0,1,1,0
10,1,0,24.8,223.9,0,2.48,0,1,1,0
18,1,0,19.65,391.7,0,1.0916666666666666,0,0,1,1
1,1,0,79.95,79.95,1,79.95,0,0,0,0
1,1,0,19.3,19.3,1,19.3,0,0,0,0
9,1,0,94.05,811.65,0,10.45,0,0,0,0
2,1,0,90.75,174.75,0,45.375,0,0,1,1
40,1,0,78.85,3126.85,0,1.97125,0,1,1,0
69,1,1,99.5,6841.45,0,1.4420289855072463,1,0,1,0
37,1,1,99.2,3754.6,1,2.681081081081081,0,0,0,0
18,1,0,80.55,1406.65,0,4.475,0,1,1,0
11,1,0,70.2,834.7,0,6.381818181818182,0,0,0,0
8,1,0,85.2,627.4,1,10.65,0,1,1,0
3,1,0,75.25,242.0,1,25.08333333333333,0,0,0,0
55,1,1,59.45,3157.0,0,1.080909090909091,0,1,1,0
33,1,0,93.35,3092.0,0,2.828787878787878,0,0,0,0
46,1,0,44.95,2168.9,0,0.9771739130434784,1,0,1,0
34,1,3,26.1,980.35,0,0.7676470588235295,1,0,1,0
3,1,0,20.2,65.95,0,6.733333333333333,0,0,0,0
30,1,3,21.25,711.9,0,0.7083333333333334,0,0,1,1
33,1,1,59.4,1952.8,0,1.8,0,0,0,0
45,1,1,95.0,4368.85,0,2.111111111111111,0,1,1,0
40,1,0,61.9,2647.1,0,1.5475,0,0,1,1
71,1,3,118.65,8477.6,0,1.6711267605633804,0,0,0,0
1,1,0,54.35,54.35,1,54.35,0,0,0,0
72,0,3,64.45,4528.0,0,0.8951388888888889,1,0,1,0
22,1,0,80.15,1790.65,0,3.6431818181818185,0,0,0,0
46,1,1,20.2,845.6,0,0.4391304347826086,1,0,1,0
55,1,3,21.0,1210.3,0,0.3818181818181818,0,0,1,1
1,1,0,20.45,20.45,0,20.45,0,0,1,1
12,1,1,75.85,854.45,0,6.320833333333333,0,0,1,1
31,1,0,80.45,2429.1,0,2.5951612903225807,0,0,0,0
5,0,0,24.95,100.4,1,4.99,0,0,0,0
67,1,3,75.5,5229.45,0,1.126865671641791,0,0,0,0
1,1,0,44.45,44.45,0,44.45,0,0,1,1
40,0,1,42.35,1716.45,1,1.05875,0,0,0,0
41,1,0,74.55,3023.55,0,1.818292682926829,0,1,1,0
1,1,0,75.3,75.3,1,75.3,0,0,0,0
51,1,1,94.8,4837.6,1,1.8588235294117643,0,0,0,0
42,0,3,48.15,2032.3,0,1.1464285714285714,0,1,1,0
23,1,1,19.65,436.9,0,0.8543478260869565,0,0,1,1
1,1,0,70.55,70.55,1,70.55,0,0,0,0
1,1,0,20.15,20.15,0,20.15,0,0,1,1
56,1,0,106.6,5893.95,0,1.9035714285714285,0,1,1,0
15,1,0,91.0,1430.05,0,6.066666666666666,0,0,0,0
12,1,3,25.4,313.0,0,2.1166666666666667,1,0,1,0
54,1,3,69.95,3871.85,0,1.2953703703703705,1,0,1,0
7,1,0,66.85,458.1,0,9.55,0,0,0,0
33,1,0,86.15,2745.7,1,2.610606060606061,0,1,1,0
16,1,0,20.15,341.35,0,1.259375,0,0,0,0
21,1,1,64.85,1336.8,0,3.088095238095238,0,0,1,1
30,1,3,74.85,2181.75,0,2.495,0,0,0,0
3,1,0,50.5,147.75,0,16.833333333333332,0,0,1,1
11,1,0,72.9,818.45,0,6.627272727272728,0,0,0,0
62,1,1,115.05,7133.45,0,1.8556451612903224,0,1,1,0
18,1,0,19.0,348.8,0,1.0555555555555556,0,0,0,0
6,1,0,19.55,128.6,0,3.2583333333333333,0,0,1,1
46,1,1,101.1,4674.4,0,2.1978260869565216,0,0,0,0
21,1,0,84.1,1737.45,0,4.004761904761905,0,0,0,0
68,1,3,24.15,1498.85,0,0.3551470588235293,1,0,1,0
1,1,0,50.1,50.1,0,50.1,0,0,0,0
25,1,0,74.6,1797.75,0,2.984,0,0,0,0
24,1,3,19.75,498.1,0,0.8229166666666666,0,0,1,1
30,1,0,85.0,2624.25,1,2.833333333333333,0,0,0,0
2,1,0,80.55,184.1,1,40.275,0,0,0,0
51,1,1,106.8,5498.8,0,2.094117647058824,1,0,1,0
57,1,3,84.5,4845.4,0,1.4824561403508771,0,0,0,0
15,1,3,25.05,369.1,0,1.6700000000000002,1,0,1,0
72,1,3,83.7,6096.9,0,1.1625,1,0,1,0
2,1,0,75.8,160.75,1,37.9,0,0,0,0
28,1,0,96.6,2684.35,0,3.45,0,1,1,0
29,1,0,98.5,3004.15,1,3.396551724137931,0,0,0,0
70,1,3,101.1,6994.8,0,1.4442857142857142,0,1,1,0
13,1,1,20.2,273.25,0,1.553846153846154,0,0,1,1
59,1,1,94.05,5483.9,0,1.5940677966101695,0,0,0,0
13,1,0,95.25,1233.65,1,7.326923076923077,0,0,0,0
7,1,0,74.4,527.9,1,10.62857142857143,0,0,1,1
62,1,3,81.0,4985.9,0,1.3064516129032258,0,0,1,1
21,1,1,60.25,1258.35,0,2.869047619047619,0,0,0,0
2,1,0,60.85,111.4,0,30.425,0,0,0,0
1,1,0,43.95,43.95,0,43.95,0,1,1,0
4,1,0,86.05,308.1,0,21.5125,0,0,0,0
19,1,1,20.25,383.65,0,1.0657894736842106,0,1,1,0
30,1,0,85.15,2555.9,1,2.8383333333333334,0,0,0,0
67,1,3,19.4,1284.2,0,0.2895522388059701,0,1,1,0
72,1,3,102.65,7550.3,0,1.4256944444444446,0,1,1,0
53,1,3,19.9,1110.05,0,0.3754716981132075,0,1,1,0
5,1,1,19.55,99.6,0,3.91,0,0,0,0
71,1,3,95.5,6707.15,0,1.3450704225352113,0,1,1,0
50,1,1,84.15,4164.4,0,1.683,0,1,1,0
56,1,3,103.2,5873.75,0,1.842857142857143,0,0,0,0
2,1,0,50.2,109.25,0,25.1,0,1,1,0
2,1,0,88.55,179.25,1,44.275,0,0,0,0
24,1,0,54.75,1338.15,1,2.28125,0,0,0,0
46,1,3,19.95,862.4,0,0.433695652173913,0,1,1,0
71,1,3,116.25,8564.75,0,1.6373239436619718,0,0,0,0
29,0,0,31.2,926.2,0,1.0758620689655172,0,0,0,0
69,1,3,24.45,1718.2,0,0.3543478260869565,1,0,1,0
71,1,3,84.2,5956.85,0,1.1859154929577465,0,1,1,0
1,1,0,91.3,91.3,1,91.3,0,0,0,0
56,1,3,85.65,4824.45,0,1.5294642857142855,1,0,1,0
56,1,1,21.2,1238.65,0,0.3785714285714285,0,0,1,1
1,1,0,79.5,79.5,1,79.5,0,0,0,0
28,1,1,25.55,672.2,0,0.9125,0,0,1,1
19,1,0,20.2,382.2,0,1.063157894736842,0,0,1,1
66,1,0,63.85,4264.6,0,0.9674242424242424,0,0,0,0
17,1,1,61.95,1070.7,0,3.644117647058824,0,0,1,1
52,1,3,25.75,1345.85,0,0.4951923076923077,0,0,1,1
19,1,1,58.2,1045.25,0,3.0631578947368423,0,0,0,0
36,1,1,85.85,3003.55,0,2.384722222222222,1,0,1,0
7,1,0,70.1,467.55,1,10.014285714285714,0,0,1,1
72,1,1,104.9,7537.5,0,1.4569444444444446,0,1,1,0
67,1,1,111.3,7482.1,1,1.6611940298507462,0,0,0,0
34,1,1,99.85,3343.15,0,2.9367647058823527,0,0,0,0
57,1,0,95.25,5427.05,1,1.6710526315789471,1,0,1,0
7,1,0,86.25,587.1,1,12.321428571428571,0,0,0,0
1,1,0,100.8,100.8,1,100.8,0,0,0,0
8,1,0,19.55,161.15,0,2.44375,1,0,1,0
69,1,3,104.0,7028.5,0,1.5072463768115942,0,0,0,0
50,1,1,104.4,5232.9,0,2.088,0,0,1,1
10,1,1,19.5,225.85,0,1.95,0,0,1,1
12,1,3,25.25,274.7,0,2.1041666666666665,0,1,1,0
14,1,0,86.3,1180.95,1,6.164285714285714,0,0,0,0
70,0,3,49.85,3370.2,0,0.7121428571428572,1,0,1,0
64,1,0,108.95,7111.3,0,1.70234375,1,0,1,0
66,1,3,89.9,5958.85,0,1.3621212121212125,0,1,1,0
71,1,3,82.0,5999.85,0,1.1549295774647887,0,1,1,0
20,1,0,89.95,1648.45,0,4.4975000000000005,0,0,0,0
72,1,3,79.35,5753.25,0,1.1020833333333333,1,0,1,0
71,1,3,64.05,4492.9,0,0.902112676056338,0,1,1,0
38,1,0,101.15,3956.7,0,2.6618421052631582,0,1,1,0
28,1,0,89.95,2625.55,1,3.2125,0,0,0,0
17,1,0,76.45,1233.4,1,4.497058823529412,0,0,0,0
33,0,1,39.1,1309.0,0,1.1848484848484848,0,0,0,0
23,0,3,34.6,813.45,0,1.5043478260869565,0,0,1,1
58,1,1,19.55,1108.8,0,0.3370689655172414,0,0,0,0
70,1,3,104.45,7349.35,0,1.4921428571428572,1,0,1,0
4,1,0,70.5,294.2,0,17.625,0,0,0,0
45,1,3,20.35,929.2,0,0.4522222222222222,0,0,1,1
10,1,0,70.0,740.0,1,7.0,0,0,0,0
36,1,3,19.45,754.5,0,0.5402777777777777,0,1,1,0
54,1,0,69.9,3883.3,0,1.2944444444444445,0,0,1,1
23,1,3,59.7,1414.2,0,2.595652173913044,0,0,1,1
41,1,1,78.35,3211.2,0,1.9109756097560973,0,1,1,0
5,1,0,71.45,371.6,0,14.29,0,0,1,1
27,0,1,45.85,1246.4,0,1.6981481481481482,0,1,1,0
1,1,0,95.85,95.85,0,95.85,0,0,0,0
67,0,3,35.7,2545.7,0,0.5328358208955224,0,1,1,0
72,1,3,89.55,6448.85,0,1.24375,0,1,1,0
