tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_TotalCharges_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year
1,1,19.05,19.05,0,1.0,0,0,1,1,0,0,0
9,0,45.4,418.8,1,0.1084049665711556,0,0,0,0,0,0,0
72,1,114.45,8100.55,0,0.0141286702754751,1,0,1,0,1,0,1
1,1,19.5,19.5,1,1.0,0,0,1,1,0,0,0
7,1,44.25,313.45,0,0.1411708406444409,0,0,1,1,0,0,0
66,1,90.55,6130.95,0,0.0147693261240101,1,0,1,0,1,1,0
1,1,69.9,69.9,1,1.0,0,0,0,0,0,0,0
40,1,20.4,745.3,0,0.0273715282436602,1,0,1,0,0,0,0
16,1,71.4,1212.1,0,0.0589060308555399,1,0,1,0,0,0,0
2,1,87.15,183.75,1,0.4742857142857143,1,0,1,0,0,0,0
67,1,24.85,1583.5,0,0.0156930849384275,0,1,1,0,1,0,1
41,1,104.45,4162.05,0,0.0250958061532177,1,0,1,0,1,1,0
56,1,19.8,1119.9,0,0.017680150013394,0,1,1,0,1,0,1
72,1,116.45,8013.55,0,0.0145316370397639,1,0,1,0,1,0,1
3,1,84.75,264.85,1,0.3199924485557863,1,0,1,0,0,0,0
54,1,20.05,1102.4,0,0.0181875907111756,0,1,1,0,1,0,1
52,1,110.75,5832.0,0,0.0189900548696845,0,0,0,0,0,0,0
50,1,89.7,4304.5,0,0.0208386572191892,1,0,1,0,1,0,1
14,1,89.95,1178.4,1,0.0763323150033944,0,0,0,0,0,0,0
27,1,48.7,1421.75,0,0.0342535607525936,0,1,1,0,1,1,0
72,1,96.6,6827.5,0,0.0141486634932259,1,0,1,0,1,0,1
62,1,74.3,4698.05,0,0.0158150722108108,0,1,1,0,1,1,0
12,1,54.3,654.5,0,0.0829640947288006,0,0,0,0,0,0,0
44,1,74.85,3268.05,0,0.0229035663469041,1,0,1,0,1,1,0
54,1,79.95,4362.05,0,0.0183285381873201,1,0,1,0,1,0,1
68,1,20.05,1386.9,0,0.01445670199726,1,0,1,0,1,0,1
20,1,19.4,415.4,0,0.0467019740009629,0,0,1,1,0,0,0
50,1,54.9,2614.1,0,0.0210014919092613,1,0,1,0,1,1,0
58,1,24.45,1513.6,0,0.0161535412262156,0,1,1,0,1,0,1
35,1,89.65,3161.6,0,0.0283558957489878,1,0,1,0,0,0,0
2,1,45.4,80.95,0,0.560840024706609,0,0,0,0,0,0,0
63,1,75.7,4676.7,0,0.0161866273226848,0,0,1,1,1,0,1
58,1,110.65,6526.65,0,0.0169535672971585,0,1,1,0,1,1,0
27,1,20.55,583.3,0,0.0352305846048345,0,0,1,1,1,1,0
71,1,115.15,8078.1,0,0.0142545895693294,0,1,1,0,1,0,1
63,1,58.55,3503.5,0,0.0167118595690024,0,1,1,0,1,1,0
71,1,93.25,6669.45,0,0.0139816626558411,1,0,1,0,0,0,0
41,1,113.2,4689.5,1,0.0241390340121548,0,0,0,0,0,0,0
13,1,90.5,1201.15,1,0.0753444615576739,0,0,0,0,0,0,0
2,1,79.0,143.65,1,0.5499477897667943,0,0,0,0,0,0,0
68,1,19.35,1292.65,0,0.0149692492167253,1,0,1,0,1,0,1
1,1,48.75,48.75,0,1.0,0,0,1,1,0,0,0
65,1,109.05,7108.2,0,0.0153414366506288,0,0,0,0,1,0,1
72,1,25.0,1802.55,0,0.0138692407977587,1,0,1,0,1,0,1
28,1,54.9,1505.15,0,0.0364747699564827,0,1,1,0,0,0,0
72,1,24.75,1859.1,0,0.0133128933354849,0,1,1,0,1,0,1
2,1,91.15,168.5,0,0.5409495548961425,0,0,0,0,0,0,0
18,1,20.15,390.85,1,0.0515543047204809,1,0,1,0,1,1,0
60,1,104.35,6339.45,0,0.016460418490563,0,0,0,0,1,1,0
26,1,66.05,1652.4,0,0.0399721617041878,0,0,0,0,0,0,0
1,1,71.65,71.65,1,1.0,0,0,0,0,0,0,0
4,1,20.35,77.5,1,0.2625806451612903,0,0,1,1,0,0,0
68,1,92.2,6392.85,0,0.0144223624830865,0,1,1,0,1,0,1
38,1,84.25,3264.5,1,0.0258079338336651,0,1,1,0,0,0,0
42,1,105.2,4599.15,0,0.0228737918963286,1,0,1,0,1,1,0
57,1,19.6,1134.25,0,0.017280141062376,1,0,1,0,1,0,1
54,0,30.4,1621.35,0,0.0187498072593826,0,0,0,0,0,0,0
12,1,78.1,947.3,1,0.0824448432386783,1,0,1,0,0,0,0
44,1,61.5,2722.2,0,0.0225920211593564,0,0,1,1,1,1,0
42,1,69.4,3058.3,0,0.0226923454206585,1,0,1,0,0,0,0
72,1,24.75,1769.6,0,0.0139862115732368,1,0,1,0,1,0,1
71,1,91.05,6293.75,0,0.0144667328699106,0,0,1,1,1,0,1
19,1,89.65,1761.05,1,0.0509071292694699,0,0,1,1,0,0,0
23,1,73.65,1642.75,0,0.0448333586973063,0,1,1,0,0,0,0
30,1,19.4,578.5,0,0.0335350043215211,0,1,1,0,1,0,1
35,1,26.2,954.9,0,0.0274374280029322,1,0,1,0,1,1,0
10,1,98.7,973.25,1,0.1014127921911122,0,0,0,0,0,0,0
1,1,43.85,43.85,0,1.0,1,0,1,0,0,0,0
22,1,69.7,1490.4,0,0.0467659688674181,0,0,1,1,0,0,0
7,0,38.55,280.0,0,0.1376785714285714,0,0,1,1,1,0,1
36,0,53.1,1901.25,0,0.0279289940828402,0,0,1,1,1,0,1
34,1,20.65,716.4,0,0.028824678950307,0,0,1,1,0,0,0
72,1,64.45,4720.0,0,0.0136546610169491,0,1,1,0,1,0,1
36,1,25.1,930.95,0,0.0269617057844137,0,1,1,0,1,0,1
1,1,76.35,76.35,1,1.0,0,0,0,0,0,0,0
23,1,79.15,1676.95,1,0.0471987835057694,0,0,0,0,0,0,0
32,1,85.0,2642.05,1,0.0321719876610964,0,0,0,0,0,0,0
71,1,95.15,6770.85,0,0.0140528884851975,0,1,1,0,1,1,0
23,1,79.35,1835.3,0,0.043235438347954,0,0,1,1,0,0,0
17,1,96.65,1588.25,0,0.0608531402487014,1,0,1,0,1,1,0
1,1,75.5,75.5,0,1.0,0,0,0,0,0,0,0
12,1,19.7,258.35,0,0.0762531449583897,0,0,1,1,1,0,1
72,1,20.5,1502.25,0,0.0136461973706107,0,1,1,0,1,0,1
1,1,19.2,19.2,0,1.0,0,0,1,1,0,0,0
72,1,98.35,6929.4,0,0.0141931480359049,1,0,1,0,1,0,1
60,1,74.35,4453.3,0,0.0166954842476365,1,0,1,0,0,0,0
61,0,51.35,3244.4,0,0.0158272716064603,0,1,1,0,1,0,1
6,1,45.65,323.45,0,0.1411346421394342,0,0,1,1,0,0,0
32,1,85.3,2661.1,1,0.0320544135883657,0,0,0,0,0,0,0
31,1,86.55,2697.4,1,0.0320864536220063,0,1,1,0,0,0,0
19,1,73.85,1424.5,1,0.0518427518427518,0,1,1,0,0,0,0
72,1,20.3,1401.15,0,0.0144880990614852,1,0,1,0,1,0,1
32,1,54.2,1739.6,0,0.0311565877213152,0,0,0,0,0,0,0
65,1,90.65,5931.0,0,0.0152841004889563,0,0,0,0,0,0,0
45,0,50.9,2333.85,0,0.0218094564774942,1,0,1,0,0,0,0
42,1,25.05,949.85,0,0.0263725851450228,0,0,0,0,1,1,0
8,1,74.85,572.45,0,0.1307537776224997,0,0,0,0,0,0,0
32,1,20.5,696.8,0,0.0294202066590126,0,0,1,1,1,0,1
22,1,63.55,1381.8,0,0.04599073672022,0,0,1,1,0,0,0
57,0,44.85,2572.95,1,0.0174313531160729,0,0,0,0,0,0,0
1,1,47.95,47.95,0,1.0,0,0,0,0,0,0,0
1,1,45.1,45.1,1,1.0,0,0,0,0,0,0,0
1,1,45.0,45.0,0,1.0,0,0,0,0,0,0,0
24,1,96.0,2122.45,1,0.0452307474852175,0,0,0,0,0,0,0
1,1,20.05,20.05,1,1.0,1,0,1,0,0,0,0
54,1,90.05,4931.8,0,0.0182590534895981,0,0,0,0,0,0,0
4,1,25.3,116.95,0,0.2163317657118426,0,1,1,0,1,0,1
65,1,108.65,6937.95,1,0.0156602454615556,1,0,1,0,1,0,1
56,1,24.3,1261.7,0,0.0192597289371482,0,0,0,0,1,1,0
45,1,75.95,3273.8,0,0.0231993402162624,0,0,0,0,0,0,0
71,1,19.7,1415.85,0,0.0139139033089663,0,1,1,0,1,0,1
59,1,66.4,3958.2,0,0.0167753019049062,0,1,1,0,1,1,0
69,0,35.75,2492.25,0,0.014344467850336,1,0,1,0,1,1,0
19,1,18.8,279.2,0,0.0673352435530086,0,0,1,1,1,1,0
55,1,19.4,1083.0,0,0.0179132040627885,0,1,1,0,1,0,1
38,1,19.3,755.5,0,0.0255459960291197,0,0,1,1,1,1,0
10,1,45.55,402.6,1,0.1131395926477893,0,0,0,0,0,0,0
47,1,67.45,3252.0,0,0.0207410824108241,0,1,1,0,0,0,0
2,0,35.1,68.75,1,0.5105454545454545,0,0,0,0,0,0,0
1,1,46.2,46.2,1,1.0,0,1,1,0,0,0,0
1,1,45.15,45.15,1,1.0,0,0,0,0,0,0,0
1,0,43.3,43.3,1,1.0,0,0,0,0,0,0,0
46,1,20.1,936.85,0,0.0214548753802636,0,0,1,1,1,0,1
38,1,57.15,2250.65,1,0.0253926643414124,0,1,1,0,0,0,0
65,1,58.9,3857.1,0,0.0152705400430375,0,1,1,0,1,0,1
19,1,73.2,1441.1,1,0.0507945319547567,0,0,0,0,0,0,0
52,1,85.35,4338.6,1,0.019672244502835,0,0,0,0,0,0,0
71,1,19.45,1378.45,0,0.0141100511444013,0,0,1,1,1,0,1
1,1,45.95,45.95,1,1.0,0,0,1,1,0,0,0
52,0,50.5,2566.3,0,0.0196781358375871,0,0,0,0,0,0,0
6,1,25.1,171.0,0,0.1467836257309941,0,0,1,1,1,1,0
26,1,60.7,1597.4,0,0.0379992487792663,0,0,1,1,1,1,0
48,1,99.0,4744.35,0,0.0208669259224129,0,0,0,0,1,1,0
64,1,104.4,6721.6,0,0.0155320161866222,1,0,1,0,1,1,0
3,1,83.75,247.25,1,0.3387259858442871,0,0,0,0,0,0,0
1,1,44.05,44.05,0,1.0,1,0,1,0,0,0,0
72,1,24.1,1734.65,0,0.0138932925950479,0,1,1,0,1,0,1
1,1,45.55,45.55,0,1.0,0,0,1,1,0,0,0
51,1,93.8,4539.35,0,0.0206637514181545,0,0,0,0,0,0,0
41,1,19.7,804.25,0,0.024494870997824,1,0,1,0,1,0,1
72,1,70.65,5011.15,0,0.01409856021073,0,1,1,0,1,0,1
43,1,86.45,3574.5,0,0.0241852007273744,0,1,1,0,1,0,1
72,1,114.1,8086.4,0,0.0141101108033241,0,1,1,0,1,0,1
47,1,95.2,4563.0,0,0.0208634670173131,0,1,1,0,1,1,0
72,1,88.55,6362.35,0,0.0139178133865631,0,1,1,0,1,0,1
3,1,20.75,67.1,0,0.3092399403874813,0,1,1,0,0,0,0
1,1,70.05,70.05,1,1.0,0,0,0,0,0,0,0
2,1,86.0,165.45,1,0.519794499848897,0,0,0,0,0,0,0
26,0,44.65,1156.55,0,0.0386061994725692,1,0,1,0,0,0,0
29,1,60.2,1834.15,0,0.0328217430417359,0,0,1,1,0,0,0
35,1,100.5,3653.35,1,0.0275089985903349,1,0,1,0,0,0,0
27,1,55.45,1477.65,0,0.0375258011031029,1,0,1,0,1,1,0
24,1,70.3,1706.45,0,0.0411966362917167,0,1,1,0,0,0,0
67,1,60.4,3953.7,0,0.0152768292991375,1,0,1,0,1,0,1
16,1,72.65,1194.3,1,0.0608306120740182,0,0,0,0,0,0,0
23,1,55.8,1327.85,0,0.0420228188424897,1,0,1,0,1,1,0
14,0,31.1,419.7,0,0.0741005480104836,0,0,1,1,0,0,0
1,1,21.0,21.0,1,1.0,0,0,0,0,0,0,0
1,1,45.1,45.1,1,1.0,0,0,1,1,0,0,0
4,0,50.95,207.35,0,0.2457197974439354,0,1,1,0,0,0,0
16,1,69.1,1083.7,0,0.0637630340500138,0,0,0,0,0,0,0
46,0,43.95,2007.85,0,0.0218890853400403,0,0,0,0,0,0,0
68,1,86.5,5882.75,0,0.0147040074794951,1,0,1,0,1,0,1
38,1,69.95,2657.55,0,0.0263212357246335,0,0,0,0,0,0,0
30,1,50.4,1527.5,1,0.0329950900163666,1,0,1,0,0,0,0
5,1,78.95,378.4,1,0.2086416490486258,0,0,0,0,0,0,0
17,1,90.95,1612.2,0,0.056413596327999,0,1,1,0,0,0,0
4,1,19.9,76.65,0,0.2596216568819308,0,0,1,1,1,0,1
12,1,20.15,260.7,0,0.0772919064058304,0,0,0,0,1,1,0
72,1,90.6,6441.85,0,0.0140642827759106,0,1,1,0,1,0,1
3,1,92.0,266.8,0,0.3448275862068965,0,0,0,0,0,0,0
56,1,94.45,5124.6,1,0.0184307067868711,0,0,0,0,0,0,0
41,1,24.85,962.25,0,0.0258248895817095,0,0,1,1,1,1,0
40,0,36.0,1382.9,0,0.0260322510665991,0,1,1,0,1,1,0
7,1,78.5,571.05,0,0.1374660712722178,0,0,0,0,0,0,0
69,1,19.95,1399.35,0,0.0142566191446028,0,1,1,0,1,0,1
7,1,20.65,150.0,0,0.1376666666666666,0,0,1,1,1,1,0
5,0,30.5,167.2,0,0.1824162679425837,0,0,0,0,0,0,0
72,1,106.1,7657.4,0,0.0138558779742471,0,1,1,0,1,0,1
44,1,20.5,865.05,0,0.0236980521357147,1,0,1,0,1,1,0
65,1,95.5,6153.85,0,0.0155187403007873,0,0,0,0,1,1,0
3,1,64.6,174.2,0,0.3708381171067738,0,0,0,0,0,0,0
24,1,51.1,1269.6,0,0.0402488972904852,0,1,1,0,0,0,0
44,1,84.8,3862.55,1,0.0219544083571733,1,0,1,0,0,0,0
72,1,89.1,6352.4,0,0.0140261948240035,0,1,1,0,1,0,1
24,1,54.95,1348.5,0,0.0407489803485354,0,0,0,0,0,0,0
1,1,50.9,50.9,1,1.0,0,0,1,1,0,0,0
22,1,20.45,471.55,0,0.0433676174318736,1,0,1,0,0,0,0
70,1,85.95,5931.75,0,0.0144898217220887,0,1,1,0,1,0,1
25,1,60.35,1404.65,0,0.0429644395400989,0,0,0,0,0,0,0
37,1,19.8,726.1,0,0.0272689712160859,1,0,1,0,1,0,1
22,1,85.35,1961.6,0,0.0435103996737357,1,0,1,0,0,0,0
59,1,72.1,4194.85,0,0.017187742112352,1,0,1,0,1,0,1
49,1,99.8,4872.45,1,0.0204825087994745,0,0,0,0,0,0,0
47,1,107.35,5118.95,1,0.0209710975883726,1,0,1,0,0,0,0
31,1,19.55,658.95,1,0.0296684118673647,0,0,1,1,0,0,0
1,1,81.05,81.05,0,1.0,0,0,0,0,0,0,0
3,1,20.5,76.95,0,0.2664067576348278,0,0,0,0,0,0,0
53,1,111.8,5809.75,0,0.0192435130599423,1,0,1,0,1,1,0
1,1,20.2,20.2,0,1.0,0,0,1,1,0,0,0
20,1,19.7,415.9,0,0.0473671555662418,0,0,1,1,1,1,0
3,1,79.1,246.5,1,0.320892494929006,0,0,0,0,0,0,0
51,1,19.85,996.95,0,0.0199107277195446,1,0,1,0,1,1,0
51,1,60.5,3145.15,0,0.0192359664880848,1,0,1,0,1,1,0
13,1,19.55,265.3,0,0.0736901620806634,0,0,1,1,1,0,1
1,1,20.9,20.9,0,1.0,0,0,1,1,0,0,0
1,1,21.05,21.05,0,1.0,0,0,1,1,0,0,0
63,1,71.5,4576.3,0,0.0156239757008937,0,0,0,0,1,1,0
3,1,54.65,189.1,0,0.2890005288207298,0,0,1,1,0,0,0
46,1,19.2,908.15,0,0.0211418818477123,0,1,1,0,1,0,1
1,1,49.8,49.8,0,1.0,0,1,1,0,0,0,0
8,0,25.5,215.2,1,0.1184944237918215,0,0,1,1,0,0,0
71,1,20.5,1500.95,0,0.0136580165894933,1,0,1,0,1,0,1
55,1,90.4,5099.15,0,0.0177284449369012,0,1,1,0,0,0,0
70,1,90.25,6385.95,0,0.0141325879469773,1,0,1,0,1,1,0
2,1,80.75,159.45,1,0.50642834744434,0,0,0,0,0,0,0
67,1,104.6,6885.75,0,0.0151907925788766,1,0,1,0,1,0,1
65,1,91.85,5940.85,1,0.0154607505659964,1,0,1,0,0,0,0
14,1,50.2,668.85,0,0.0750541975031771,0,1,1,0,0,0,0
20,1,95.5,1916.2,0,0.0498382214800125,1,0,1,0,0,0,0
1,1,75.35,75.35,1,1.0,0,0,0,0,0,0,0
1,1,75.45,75.45,1,1.0,0,0,0,0,0,0,0
49,1,95.4,4613.95,0,0.0206764269227018,1,0,1,0,0,0,0
72,1,101.3,7261.25,0,0.0139507660526768,1,0,1,0,1,0,1
46,1,53.1,2459.8,0,0.0215871209041385,0,0,0,0,0,0,0
24,1,84.85,2048.8,0,0.0414144865286997,1,0,1,0,0,0,0
5,0,34.25,163.55,0,0.2094160807092632,0,0,0,0,0,0,0
33,1,88.6,2888.7,0,0.0306712361962128,0,1,1,0,0,0,0
42,1,60.15,2421.6,0,0.0248389494549058,1,0,1,0,1,1,0
23,1,99.95,2292.75,0,0.0435939374114055,0,1,1,0,1,1,0
8,1,70.7,553.4,0,0.1277556920852909,1,0,1,0,0,0,0
66,1,54.8,3465.7,0,0.0158121014513662,0,0,1,1,1,1,0
24,1,49.55,1210.4,1,0.0409368803701255,1,0,1,0,0,0,0
24,1,54.8,1291.3,0,0.0424378533261054,0,1,1,0,0,0,0
69,1,78.6,5356.45,1,0.0146738978241185,0,1,1,0,1,1,0
53,1,100.3,5200.8,0,0.0192854945393016,0,0,1,1,1,1,0
60,0,53.6,3237.05,0,0.0165582860938199,0,0,0,0,1,0,1
7,1,81.1,576.65,1,0.1406399028873667,0,0,0,0,0,0,0
20,1,19.35,433.75,0,0.0446109510086455,0,1,1,0,1,1,0
23,1,85.6,1868.4,0,0.0458146007278955,0,0,0,0,0,0,0
72,1,80.8,5728.55,0,0.0141047909156767,0,0,0,0,1,0,1
11,1,74.95,825.7,1,0.0907714666343708,0,0,0,0,0,0,0
21,1,19.6,390.4,0,0.0502049180327868,0,0,1,1,1,0,1
1,1,93.55,93.55,1,1.0,0,0,0,0,0,0,0
31,1,90.7,2845.15,0,0.0318788113104757,0,0,0,0,0,0,0
57,1,69.75,3894.4,0,0.0179103327855382,0,0,1,1,1,0,1
45,1,20.0,886.4,0,0.0225631768953068,1,0,1,0,1,0,1
10,1,95.25,1021.55,0,0.0932406636973227,0,0,0,0,0,0,0
58,1,102.1,5885.4,1,0.0173480137288884,0,1,1,0,0,0,0
14,1,19.95,268.4,0,0.0743293591654247,0,0,1,1,0,0,0
27,1,80.85,2204.35,0,0.0366774786218159,0,0,1,1,1,1,0
14,1,90.9,1259.0,1,0.0722001588562351,1,0,1,0,0,0,0
12,0,29.2,309.1,1,0.0944678097703008,0,0,1,1,0,0,0
69,1,93.3,6398.05,0,0.0145825681262259,1,0,1,0,1,0,1
25,1,89.15,2257.75,1,0.0394862141512567,1,0,1,0,0,0,0
58,1,108.85,6287.25,1,0.0173128156189112,0,0,0,0,1,1,0
35,0,46.35,1662.05,0,0.0278872476760626,0,1,1,0,1,0,1
16,1,84.75,1350.15,1,0.0627708032440839,0,0,0,0,0,0,0
45,1,78.75,3600.65,0,0.0218710510602252,0,1,1,0,1,1,0
17,1,83.55,1329.15,0,0.0628597223789639,0,0,0,0,0,0,0
1,1,45.7,45.7,1,1.0,0,0,0,0,0,0,0
22,1,19.6,422.5,0,0.0463905325443787,0,0,1,1,1,1,0
1,1,69.95,69.95,1,1.0,0,0,0,0,0,0,0
67,1,67.85,4627.65,0,0.014661869415362,0,0,1,1,1,0,1
67,1,105.65,6717.9,0,0.0157266407657154,1,0,1,0,1,0,1
2,0,44.6,97.1,1,0.4593202883625129,0,0,0,0,0,0,0
23,1,74.95,1710.45,1,0.0438188780730217,0,0,0,0,0,0,0
9,1,75.5,637.4,0,0.1184499529337935,0,1,1,0,0,0,0
5,1,20.15,117.95,0,0.1708350996184824,0,0,1,1,0,0,0
54,0,45.2,2460.55,0,0.0183698766535937,0,1,1,0,1,0,1
57,1,95.25,5464.65,1,0.0174302105349839,0,0,0,0,1,0,1
24,1,89.85,2165.05,1,0.0415001963003163,0,0,1,1,0,0,0
49,1,100.45,4941.8,1,0.0203266016431259,0,0,1,1,1,1,0
5,1,47.15,223.15,1,0.2112928523414743,0,0,0,0,0,0,0
2,1,80.2,181.1,1,0.4428492545554942,0,0,0,0,0,0,0
4,1,87.1,341.45,1,0.2550885927661444,0,0,1,1,0,0,0
70,1,79.25,5731.85,0,0.0138262515592696,1,0,1,0,1,0,1
5,1,75.9,357.75,1,0.2121593291404612,1,0,1,0,0,0,0
53,1,85.7,4616.1,0,0.0185654556877017,0,0,0,0,0,0,0
47,1,98.75,4533.7,1,0.0217813265103557,0,0,0,0,0,0,0
31,1,20.1,589.25,0,0.0341111582520152,0,1,1,0,1,1,0
13,1,61.8,750.1,0,0.0823890147980269,1,0,1,0,0,0,0
28,1,49.9,1410.25,0,0.0353837971990781,0,0,1,1,0,0,0
10,1,86.45,830.85,1,0.1040500692062345,0,0,0,0,0,0,0
38,1,20.4,743.5,0,0.0274377942165433,1,0,1,0,1,0,1
1,1,45.3,45.3,1,1.0,0,0,1,1,0,0,0
67,1,104.1,7040.85,1,0.0147851466797332,0,0,0,0,1,1,0
52,1,75.4,3865.45,0,0.0195061377071233,0,0,1,1,1,1,0
62,1,108.15,6825.65,0,0.0158446448323602,0,0,1,1,1,0,1
16,1,86.25,1340.1,0,0.0643608685918961,0,0,0,0,0,0,0
5,1,81.0,371.65,1,0.2179469931387057,0,0,0,0,0,0,0
12,1,95.7,1184.0,0,0.0808277027027027,0,0,0,0,1,1,0
72,1,116.85,8477.7,0,0.0137832195052903,1,0,1,0,1,0,1
71,1,105.75,7382.85,0,0.0143237367683211,1,0,1,0,1,1,0
24,1,20.15,456.85,0,0.0441063806501039,0,0,1,1,1,1,0
15,1,19.6,331.6,0,0.0591073582629674,0,0,1,1,1,0,1
67,1,90.6,6056.15,1,0.0149599993395143,0,1,1,0,1,1,0
2,1,60.95,134.6,0,0.4528231797919763,1,0,1,0,0,0,0
5,0,25.05,125.5,0,0.199601593625498,0,0,1,1,0,0,0
15,1,88.15,1390.6,1,0.0633899036387171,0,0,0,0,0,0,0
1,1,20.2,20.2,1,1.0,0,0,1,1,0,0,0
41,1,60.3,2511.3,0,0.0240114681638991,1,0,1,0,1,1,0
43,1,63.95,2737.05,0,0.0233645713450612,0,0,0,0,0,0,0
1,1,74.3,74.3,0,1.0,0,0,0,0,0,0,0
1,1,70.6,70.6,0,1.0,0,0,1,1,0,0,0
26,1,90.8,2361.8,1,0.0384452536201202,0,0,0,0,0,0,0
22,1,79.35,1730.35,1,0.0458577744386973,0,0,0,0,0,0,0
71,1,90.55,6404.0,0,0.0141396002498438,1,0,1,0,1,0,1
7,1,19.45,165.35,0,0.1176292712428182,0,0,1,1,1,0,1
28,1,64.45,1867.6,0,0.0345095309488113,1,0,1,0,0,0,0
16,1,69.65,1043.3,0,0.0667593213840697,0,0,0,0,0,0,0
7,1,19.5,128.6,0,0.1516329704510109,0,0,1,1,1,1,0
69,1,110.5,7455.45,0,0.0148213722847044,1,0,1,0,1,0,1
1,0,24.7,24.7,0,1.0,0,0,1,1,0,0,0
3,1,77.4,206.15,0,0.3754547659471259,0,0,0,0,0,0,0
21,1,96.8,2030.3,1,0.0476776831010195,1,0,1,0,0,0,0
69,1,85.4,5869.4,0,0.0145500391862882,1,0,1,0,0,0,0
71,0,47.6,3377.8,0,0.0140920125525489,1,0,1,0,1,0,1
69,1,19.4,1346.2,0,0.0144109344822463,0,0,1,1,1,0,1
48,1,103.85,4946.05,0,0.0209965528047633,0,0,0,0,0,0,0
47,1,83.35,4065.0,1,0.0205043050430504,1,0,1,0,0,0,0
2,1,49.4,106.55,1,0.4636320976067574,0,0,0,0,0,0,0
45,1,108.45,4964.7,0,0.0218442201945736,0,1,1,0,0,0,0
51,1,81.0,4085.75,0,0.0198250015297069,1,0,1,0,0,0,0
22,1,79.2,1742.75,1,0.0454454167264381,0,0,0,0,0,0,0
72,1,86.65,6224.8,0,0.0139201259478216,1,0,1,0,1,0,1
37,1,92.95,3415.25,0,0.0272161627992094,0,0,0,0,0,0,0
71,1,90.35,6325.25,0,0.0142840203944508,0,0,0,0,1,0,1
7,1,48.7,340.25,1,0.14313005143277,0,0,0,0,0,0,0
66,1,25.15,1683.6,0,0.0149382276075077,0,1,1,0,1,0,1
51,1,76.4,3966.3,0,0.0192622847490104,1,0,1,0,1,1,0
30,1,19.55,608.5,0,0.0321281840591618,1,0,1,0,1,1,0
34,1,85.35,2896.6,0,0.0294655803355658,0,0,0,0,0,0,0
64,1,24.8,1514.85,0,0.0163712578803181,0,0,1,1,1,0,1
65,1,103.15,6792.45,0,0.0151859785497132,1,0,1,0,1,1,0
47,1,100.75,4669.2,0,0.0215775721751049,0,0,1,1,0,0,0
1,1,95.6,95.6,1,1.0,0,0,0,0,0,0,0
49,1,59.75,2934.3,1,0.0203626077769825,0,1,1,0,0,0,0
67,1,94.1,6302.8,0,0.0149298724376467,0,1,1,0,1,0,1
39,1,19.35,779.2,0,0.0248331622176591,1,0,1,0,1,1,0
14,1,19.9,283.75,0,0.0701321585903083,0,0,1,1,0,0,0
43,1,108.15,4600.7,1,0.0235072923685526,0,1,1,0,0,0,0
56,1,101.05,5594.0,0,0.0180639971397926,0,0,0,0,0,0,0
14,1,59.1,772.85,0,0.076470207672899,0,1,1,0,1,1,0
1,1,71.35,71.35,1,1.0,0,0,0,0,0,0,0
16,1,55.85,857.8,0,0.0651084168803917,0,0,1,1,1,1,0
70,1,106.05,7554.05,0,0.0140388268544687,0,0,0,0,0,0,0
72,1,84.1,5981.65,0,0.0140596658112728,0,1,1,0,1,0,1
23,1,75.3,1702.9,0,0.0442186857713312,0,1,1,0,0,0,0
21,1,24.7,467.15,0,0.0528738092689714,0,0,1,1,0,0,0
1,1,20.15,20.15,1,1.0,0,0,1,1,0,0,0
1,1,69.75,69.75,1,1.0,1,0,1,0,0,0,0
32,1,93.2,2931.0,1,0.03179802115319,0,0,0,0,0,0,0
17,1,80.85,1400.85,1,0.0577149587750294,0,0,0,0,0,0,0
4,0,33.65,137.85,1,0.2441059122234312,0,0,0,0,0,0,0
36,1,55.8,1941.5,0,0.0287406644347154,0,0,0,0,1,1,0
50,0,39.7,1932.75,0,0.0205406803777001,0,1,1,0,1,0,1
48,0,29.5,1423.05,0,0.0207301219212255,0,1,1,0,0,0,0
50,1,20.15,970.85,0,0.0207550084977081,0,1,1,0,1,0,1
72,1,79.55,5810.9,0,0.0136897898776437,0,1,1,0,1,0,1
10,1,24.8,223.9,0,0.1107637338097364,0,1,1,0,0,0,0
18,1,19.65,391.7,0,0.0501659433239724,0,0,1,1,0,0,0
1,1,79.95,79.95,1,1.0,0,0,0,0,0,0,0
1,1,19.3,19.3,1,1.0,0,0,0,0,0,0,0
9,1,94.05,811.65,0,0.1158750693032711,0,0,0,0,0,0,0
2,1,90.75,174.75,0,0.51931330472103,0,0,1,1,0,0,0
40,1,78.85,3126.85,0,0.0252170714936757,0,1,1,0,0,0,0
69,1,99.5,6841.45,0,0.0145437005313201,1,0,1,0,1,1,0
37,1,99.2,3754.6,1,0.0264209236669685,0,0,0,0,1,1,0
18,1,80.55,1406.65,0,0.0572637116553513,0,1,1,0,0,0,0
11,1,70.2,834.7,0,0.0841020726009344,0,0,0,0,0,0,0
8,1,85.2,627.4,1,0.1357985336308575,0,1,1,0,0,0,0
3,1,75.25,242.0,1,0.3109504132231405,0,0,0,0,0,0,0
55,1,59.45,3157.0,0,0.0188311688311688,0,1,1,0,1,1,0
33,1,93.35,3092.0,0,0.0301908150064683,0,0,0,0,0,0,0
46,1,44.95,2168.9,0,0.0207247913688966,1,0,1,0,0,0,0
